threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.8_pr>50,ssp245,2090,81,38,38,0,63,45,34,48,41,25,58,67,48,25,97,44,53,48,22,41,81,37,37,0,62,45,33,46,40,22,58,63,48,25,94,43,52,47,22,40,8,6,8,0,9,11,6,10,9,5,11,14,7,5,11,7,8,8,5,7,27,10,7,0,27,7,10,12,11,7,9,8,11,8,29,8,16,12,7,12,10.12,6.17,4.62,0.0,6.89,4.09,5.5,4.6,4.44,4.4,5.27,4.5,6.86,5.0,8.55,6.14,6.5,5.88,4.4,5.71,45.8,44.5,24.7,68.40000000000002,44.75,44.0,22.0,64.80000000000003,7.75,8.0,5.0,11.0,11.9,10.0,7.0,27.0,5.481999999999999,5.385,4.369000000000001,7.056000000000002
rzsm>0.8_pr>50,ssp245,2091,20,8,34,7,15,30,38,41,77,68,51,73,99,39,18,54,90,70,54,32,19,8,31,4,15,30,38,38,77,66,50,72,99,38,18,53,90,70,54,30,4,2,4,2,4,5,6,6,12,7,7,11,9,8,4,8,14,10,8,4,6,5,21,2,5,14,14,14,13,20,13,13,41,10,7,14,19,12,19,13,4.75,4.0,7.75,2.0,3.75,6.0,6.33,6.33,6.42,9.43,7.14,6.55,11.0,4.75,4.5,6.62,6.43,7.0,6.75,7.5,45.9,40.0,14.3,78.30000000000001,45.0,38.0,14.3,78.30000000000001,6.75,6.5,3.8000000000000003,11.100000000000001,13.75,13.0,5.0,20.1,6.25,6.425,3.975,7.918000000000003
rzsm>0.8_pr>50,ssp245,2092,95,20,19,8,48,25,14,66,105,65,0,75,36,40,37,40,52,48,32,107,95,20,19,7,48,24,14,65,105,65,0,74,33,39,35,37,50,48,29,106,16,5,3,3,8,4,4,8,14,9,0,11,5,6,5,6,7,7,9,16,12,7,7,3,10,7,5,21,24,17,0,14,9,13,12,9,15,16,6,11,5.94,4.0,6.33,2.33,6.0,6.0,3.5,8.12,7.5,7.22,0.0,6.73,6.6,6.5,7.0,6.17,7.14,6.86,3.22,6.62,46.6,40.0,13.4,96.00000000000001,45.65,38.0,13.3,96.00000000000001,7.3,6.5,3.0,14.200000000000003,10.9,10.5,4.800000000000001,17.400000000000006,5.689,6.415,3.1310000000000002,7.248
rzsm>0.8_pr>50,ssp245,2093,62,11,46,3,21,60,47,68,20,56,45,46,48,48,121,72,45,65,59,121,61,11,44,2,17,59,46,68,19,54,45,45,47,46,117,69,44,61,58,118,10,4,4,1,5,11,7,8,3,5,8,8,10,10,13,11,6,8,8,14,11,4,18,2,5,10,9,23,15,32,8,10,9,10,26,12,19,22,16,26,6.1,2.75,11.0,2.0,3.4,5.36,6.57,8.5,6.33,10.8,5.62,5.62,4.7,4.6,9.0,6.27,7.33,7.62,7.25,8.43,53.2,48.0,19.1,76.90000000000006,51.55,46.5,16.400000000000002,73.80000000000007,7.7,8.0,3.9000000000000004,11.200000000000003,14.35,11.5,4.9,26.0,6.4625,6.3,3.335,9.180000000000003
rzsm>0.8_pr>50,ssp245,2094,68,40,37,2,25,24,43,41,64,27,49,37,36,64,107,48,44,32,12,40,68,39,36,2,23,23,42,41,64,27,48,36,36,63,106,47,42,32,12,40,10,10,5,1,4,3,6,8,8,4,8,10,6,9,9,7,7,6,3,7,9,7,11,2,8,11,14,9,16,9,10,6,10,16,45,11,15,8,6,9,6.8,3.9,7.2,2.0,5.75,7.67,7.0,5.12,8.0,6.75,6.0,3.6,6.0,7.0,11.78,6.71,6.0,5.33,4.0,5.71,42.0,40.0,22.8,64.4,41.35,39.5,21.900000000000002,64.4,6.55,7.0,3.0,10.0,11.6,9.5,6.0,16.0,6.115999999999999,6.0,3.87,7.703
rzsm>0.8_pr>50,ssp245,2095,35,37,74,1,10,49,50,21,10,49,68,94,95,80,99,34,73,22,25,69,32,36,74,0,9,49,47,19,9,46,64,91,93,78,98,30,70,22,24,68,5,7,11,0,2,7,8,3,3,7,8,11,7,9,11,7,9,6,3,7,14,8,14,0,6,12,12,7,4,17,21,29,26,18,28,7,27,6,10,20,6.4,5.14,6.73,0.0,4.5,7.0,5.88,6.33,3.0,6.57,8.0,8.27,13.29,8.67,8.91,4.29,7.78,3.67,8.0,9.71,49.75,49.0,10.0,94.1,47.95,46.5,9.0,91.2,6.55,7.0,2.9000000000000004,11.0,14.3,13.0,5.800000000000001,27.1,6.606999999999999,6.65,3.603,8.990000000000002
rzsm>0.8_pr>50,ssp245,2096,43,13,21,10,43,13,44,82,26,15,55,41,78,64,44,7,35,33,16,70,43,12,19,10,41,13,44,80,25,15,55,36,77,64,43,5,34,32,13,68,7,3,3,2,8,4,6,13,7,3,8,6,10,9,6,2,7,6,4,11,15,5,11,6,10,5,14,14,5,6,19,15,23,12,10,3,13,9,4,15,6.14,4.0,6.33,5.0,5.12,3.25,7.33,6.15,3.57,5.0,6.88,6.0,7.7,7.11,7.17,2.5,4.86,5.33,3.25,6.18,37.65,38.0,12.700000000000001,70.80000000000001,36.45,35.0,11.8,68.9,6.25,6.0,2.9000000000000004,10.100000000000001,10.7,10.5,4.9,15.400000000000006,5.4435,5.665,3.25,7.186
rzsm>0.8_pr>50,ssp245,2097,86,58,29,6,51,45,83,64,60,47,35,70,91,22,65,20,20,29,8,36,86,55,29,6,47,44,81,61,59,47,35,68,90,21,64,18,19,28,8,33,14,8,6,3,6,9,13,10,11,8,5,9,14,4,11,5,5,5,2,6,15,19,8,2,12,7,12,11,9,15,17,17,13,7,17,6,4,14,5,8,6.14,6.88,4.83,2.0,7.83,4.89,6.23,6.1,5.36,5.88,7.0,7.56,6.43,5.25,5.82,3.6,3.8,5.6,4.0,5.5,46.25,46.0,18.8,83.30000000000001,44.95,45.5,17.0,81.5,7.7,7.0,3.9000000000000004,13.100000000000001,10.9,11.5,4.9,17.0,5.534999999999998,5.71,3.78,7.056000000000001
rzsm>0.8_pr>50,ssp245,2098,54,40,33,0,43,80,20,31,58,34,68,70,22,47,27,75,48,69,11,36,51,37,32,0,43,79,19,30,57,33,67,69,21,45,26,74,47,66,10,34,10,6,6,0,6,11,5,7,8,6,10,9,6,9,6,11,8,14,2,6,9,11,8,0,13,20,6,7,14,9,10,21,5,8,6,21,9,11,6,8,5.1,6.17,5.33,0.0,7.17,7.18,3.8,4.29,7.12,5.5,6.7,7.67,3.5,5.0,4.33,6.73,5.88,4.71,5.0,5.67,43.3,41.5,19.1,70.5,42.0,40.0,18.1,69.5,7.3,6.5,4.7,11.0,10.1,9.0,5.9,20.1,5.342499999999999,5.415,3.77,7.171
rzsm>0.8_pr>50,ssp245,2099,3,14,40,9,23,54,14,27,46,69,65,62,49,57,34,58,51,79,29,106,2,14,39,9,21,51,14,26,44,67,65,61,49,56,34,56,51,78,28,104,1,4,7,2,4,9,3,4,7,9,11,10,8,10,5,8,8,10,6,11,2,6,8,5,14,21,7,9,15,24,11,14,22,13,17,14,16,24,6,45,2.0,3.5,5.57,4.5,5.25,5.67,4.67,6.5,6.29,7.44,5.91,6.1,6.12,5.6,6.8,7.0,6.38,7.8,4.67,9.45,44.45,47.5,13.5,70.00000000000001,43.45,46.5,13.5,68.10000000000002,6.85,7.5,2.9000000000000004,10.100000000000001,14.65,14.0,5.9,24.0,5.860999999999999,6.005,4.4,7.476000000000001
rzsm>0.8_pr>80,ssp245,2015,33,26,48,2,13,11,11,15,7,14,36,3,20,32,11,25,116,21,2,11,30,25,48,2,13,11,10,14,7,13,34,3,19,31,11,24,115,19,2,11,6,5,7,1,2,2,3,3,1,3,7,1,3,7,3,4,10,5,1,2,7,7,11,2,7,6,6,6,7,6,9,3,9,7,6,7,26,6,2,6,5.0,5.0,6.86,2.0,6.5,5.5,3.33,4.67,7.0,4.33,4.86,3.0,6.33,4.43,3.67,6.0,11.5,3.8,2.0,5.5,22.85,14.5,2.9000000000000004,37.20000000000002,22.1,13.5,2.9000000000000004,35.40000000000002,3.8,3.0,1.0,7.0,7.3,6.5,2.9000000000000004,9.200000000000003,5.064,4.93,2.9000000000000004,6.8740000000000006
rzsm>0.8_pr>80,ssp245,2016,0,8,26,8,10,26,6,6,3,9,20,17,13,52,34,22,117,25,22,15,0,5,26,7,9,26,6,6,2,6,19,17,10,49,34,21,116,25,22,15,0,1,5,2,2,3,2,1,1,2,5,3,3,9,8,5,15,3,5,4,0,5,11,4,6,14,4,6,2,4,6,7,6,9,6,8,23,10,14,5,0.0,5.0,5.2,3.5,4.5,8.67,3.0,6.0,2.0,3.0,3.8,5.67,3.33,5.44,4.25,4.2,7.73,8.33,4.4,3.75,21.95,16.0,5.7,35.800000000000026,21.05,16.0,4.7,35.50000000000002,3.95,3.0,1.0,8.100000000000001,7.5,6.0,3.8000000000000003,14.0,4.5885,4.325,2.9000000000000004,7.790000000000001
rzsm>0.8_pr>80,ssp245,2017,17,28,3,0,46,20,17,24,0,24,26,26,20,24,8,24,43,13,0,25,17,25,3,0,44,19,15,24,0,23,25,25,20,24,7,24,41,11,0,23,3,5,1,0,6,4,3,5,0,3,5,5,3,3,1,5,7,2,0,4,7,6,3,0,14,7,6,8,0,11,8,8,9,13,7,6,9,6,0,10,5.67,5.0,3.0,0.0,7.33,4.75,5.0,4.8,0.0,7.67,5.0,5.0,6.67,8.0,7.0,4.8,5.86,5.5,0.0,5.75,19.4,22.0,0.0,29.50000000000002,18.5,21.5,0.0,26.600000000000023,3.25,3.0,0.0,5.100000000000001,6.9,7.0,0.0,11.200000000000003,4.84,5.0,0.0,7.364000000000001
rzsm>0.8_pr>80,ssp245,2018,43,11,25,3,2,8,24,31,9,5,16,12,21,5,13,50,59,29,6,12,42,11,24,3,2,8,23,29,8,5,16,11,19,4,13,50,57,27,5,12,7,3,4,1,1,2,6,5,2,1,5,3,5,1,3,10,4,5,2,2,8,7,7,3,2,6,7,8,4,5,6,6,7,4,6,8,19,10,3,7,6.0,3.67,6.0,3.0,2.0,4.0,3.83,5.8,4.0,5.0,3.2,3.67,3.8,4.0,4.33,5.0,14.25,5.4,2.5,6.0,19.2,12.5,4.800000000000001,43.70000000000001,18.45,12.5,3.9000000000000004,42.80000000000001,3.6,3.0,1.0,6.100000000000001,6.65,6.5,3.0,8.200000000000003,4.7725,4.0,2.95,6.0
rzsm>0.8_pr>80,ssp245,2019,31,18,27,3,8,27,17,14,16,7,13,6,15,17,1,1,63,12,0,8,30,17,27,2,8,24,17,14,15,6,12,5,15,16,0,0,61,10,0,8,5,3,6,1,2,6,4,2,3,1,3,2,3,5,0,0,7,2,0,2,13,7,8,2,6,6,6,9,6,6,5,3,7,5,0,0,22,7,0,5,6.0,5.67,4.5,2.0,4.0,4.0,4.25,7.0,5.0,6.0,4.0,2.5,5.0,3.2,0.0,0.0,8.71,5.0,0.0,4.0,15.2,13.5,1.0,27.400000000000006,14.35,13.0,0.0,27.300000000000004,2.85,2.5,0.0,6.0,6.15,6.0,0.0,9.400000000000006,4.041500000000001,4.125,0.0,6.100000000000001
rzsm>0.8_pr>80,ssp245,2020,15,65,36,5,2,7,21,19,15,15,17,16,20,30,20,7,92,22,20,26,15,64,36,5,0,6,20,19,15,12,15,15,19,29,19,6,92,21,19,26,5,9,7,1,0,1,5,4,3,4,4,3,4,7,6,1,10,5,4,5,6,20,8,5,0,6,7,7,6,5,6,5,8,8,6,6,32,7,6,7,3.0,7.11,5.14,5.0,0.0,6.0,4.0,4.75,5.0,3.0,3.75,5.0,4.75,4.14,3.17,6.0,9.2,4.2,4.75,5.2,23.5,19.5,6.800000000000001,38.90000000000004,22.65,19.0,5.9,38.80000000000004,4.4,4.0,1.0,7.200000000000003,8.05,6.0,5.0,9.200000000000017,4.658,4.75,3.0,6.1110000000000015
rzsm>0.8_pr>80,ssp245,2021,7,32,30,0,5,1,14,35,11,33,15,24,49,14,9,48,15,14,0,26,7,30,28,0,5,0,13,33,11,32,13,20,49,13,9,47,15,12,0,25,2,6,6,0,2,0,2,7,2,7,3,5,7,2,2,8,3,3,0,5,4,10,6,0,3,0,7,8,7,8,6,5,9,10,7,13,5,6,0,8,3.5,5.0,4.67,0.0,2.5,0.0,6.5,4.71,5.5,4.57,4.33,4.0,7.0,6.5,4.5,5.88,5.0,4.0,0.0,5.0,19.1,14.5,0.9000000000000001,36.30000000000002,18.1,13.0,0.0,34.40000000000002,3.6,3.0,0.0,7.0,6.1,6.5,0.0,10.0,4.1579999999999995,4.62,0.0,6.5
rzsm>0.8_pr>80,ssp245,2022,21,3,5,0,24,16,13,20,17,5,17,17,20,25,51,42,45,22,5,46,21,3,4,0,24,15,11,20,16,4,16,14,20,25,51,42,41,21,4,46,6,1,2,0,4,5,2,5,3,1,2,4,3,5,4,9,8,4,1,5,4,3,2,0,9,6,6,8,9,4,9,7,10,6,30,7,17,7,4,23,3.5,3.0,2.0,0.0,6.0,3.0,5.5,4.0,5.33,4.0,8.0,3.5,6.67,5.0,12.75,4.67,5.12,5.25,4.0,9.2,20.7,18.5,4.800000000000001,45.1,19.9,18.0,3.9000000000000004,42.400000000000006,3.7,4.0,1.0,6.200000000000003,8.55,7.0,2.9000000000000004,17.60000000000001,5.024500000000001,4.835,2.9000000000000004,8.120000000000001
rzsm>0.8_pr>80,ssp245,2023,7,16,28,12,23,18,6,6,37,41,29,36,27,24,8,23,62,31,12,14,7,14,28,11,23,17,5,5,37,40,25,36,25,23,8,23,61,30,12,14,3,3,4,3,4,4,2,1,7,6,5,6,5,5,2,4,7,5,3,3,3,6,9,5,7,6,3,5,10,11,7,10,7,6,6,7,29,15,6,10,2.33,4.67,7.0,3.67,5.75,4.25,2.5,5.0,5.29,6.67,5.0,6.0,5.0,4.6,4.0,5.75,8.71,6.0,4.0,4.67,23.0,23.0,6.9,37.400000000000006,22.2,23.0,6.800000000000001,37.300000000000004,4.1,4.0,2.0,6.100000000000001,8.4,7.0,4.800000000000001,11.400000000000006,5.043,5.0,3.553,6.703
rzsm>0.8_pr>80,ssp245,2024,11,6,31,3,12,5,11,31,6,6,47,16,19,11,44,10,55,5,30,26,9,4,31,3,12,5,9,29,6,6,45,16,16,11,43,10,53,5,30,26,3,1,6,1,3,1,2,3,2,1,9,5,3,2,8,2,6,1,6,6,4,4,8,3,6,5,6,16,3,6,8,6,7,8,11,6,31,5,8,8,3.0,4.0,5.17,3.0,4.0,5.0,4.5,9.67,3.0,6.0,5.0,3.2,5.33,5.5,5.38,5.0,8.83,5.0,5.0,4.33,19.25,11.5,5.0,44.300000000000004,18.45,11.5,4.9,43.2,3.55,3.0,1.0,6.200000000000003,7.95,6.0,3.9000000000000004,11.500000000000007,4.9955,5.0,3.0,6.283000000000004
rzsm>0.8_pr>80,ssp245,2025,14,20,16,7,9,26,13,6,16,27,11,16,12,18,6,28,26,7,11,21,14,19,16,7,7,24,13,6,16,26,9,16,11,18,6,28,21,7,11,19,2,5,4,2,2,6,4,2,4,4,2,3,2,4,1,6,4,2,2,6,8,7,6,4,5,5,6,4,6,15,6,8,7,11,6,6,8,5,8,7,7.0,3.8,4.0,3.5,3.5,4.0,3.25,3.0,4.0,6.5,4.5,5.33,5.5,4.5,6.0,4.67,5.25,3.5,5.5,3.17,15.5,15.0,6.9,26.1,14.7,15.0,6.9,24.200000000000003,3.35,3.5,2.0,6.0,6.9,6.0,4.9,8.300000000000004,4.5235,4.25,3.242,6.050000000000001
rzsm>0.8_pr>80,ssp245,2026,29,11,14,9,22,30,15,1,0,20,19,42,0,14,17,24,65,28,0,14,27,11,14,9,22,27,13,0,0,19,18,42,0,13,16,22,65,28,0,14,6,2,4,3,4,6,3,0,0,5,2,8,0,4,4,5,9,5,0,3,8,6,6,4,10,8,8,0,0,6,11,14,0,4,7,6,23,10,0,6,4.5,5.5,3.5,3.0,5.5,4.5,4.33,0.0,0.0,3.8,9.0,5.25,0.0,3.25,4.0,4.4,7.22,5.6,0.0,4.67,18.7,16.0,0.0,31.200000000000017,18.0,15.0,0.0,29.40000000000002,3.65,4.0,0.0,6.200000000000003,6.85,6.0,0.0,11.300000000000004,3.901,4.365,0.0,5.762000000000002
rzsm>0.8_pr>80,ssp245,2027,30,57,45,1,4,20,14,17,14,10,19,8,6,39,0,55,44,21,0,16,27,56,44,0,4,19,14,17,13,10,19,6,6,39,0,54,43,21,0,15,7,10,8,0,1,3,3,5,2,3,4,2,2,7,0,9,7,5,0,3,7,11,8,0,4,8,6,6,7,4,8,4,4,8,0,14,15,6,0,8,3.86,5.6,5.5,0.0,4.0,6.33,4.67,3.4,6.5,3.33,4.75,3.0,3.0,5.57,0.0,6.0,6.14,4.2,0.0,5.0,21.0,16.5,0.9000000000000001,46.000000000000014,20.35,16.0,0.0,45.000000000000014,4.05,3.0,0.0,8.100000000000001,6.4,6.5,0.0,11.300000000000004,4.0424999999999995,4.4350000000000005,0.0,6.159
rzsm>0.8_pr>80,ssp245,2028,10,17,53,10,0,4,9,13,13,20,26,39,3,18,22,23,87,24,12,31,10,16,51,7,0,2,9,11,11,20,24,39,2,16,22,23,86,24,12,28,2,4,9,2,0,1,3,3,3,4,7,7,1,2,5,4,12,5,3,4,5,8,8,5,0,2,5,5,5,11,4,8,2,10,5,10,16,7,8,13,5.0,4.0,5.67,3.5,0.0,2.0,3.0,3.67,3.67,5.0,3.43,5.57,2.0,8.0,4.4,5.75,7.17,4.8,4.0,7.0,21.7,17.5,3.9000000000000004,40.40000000000002,20.65,16.0,2.0,40.20000000000002,4.05,3.5,1.0,7.200000000000003,6.85,6.0,2.0,11.200000000000003,4.3815,4.2,2.0,7.017
rzsm>0.8_pr>80,ssp245,2029,1,19,20,5,25,6,4,7,10,21,41,28,40,19,47,14,85,8,22,30,0,18,20,5,24,6,3,7,10,20,39,27,40,18,46,13,83,7,22,30,0,5,3,1,4,2,1,2,2,6,6,5,7,2,8,3,10,1,3,5,0,5,7,5,7,4,3,5,7,6,17,10,8,12,8,8,28,7,13,11,0.0,3.6,6.67,5.0,6.0,3.0,3.0,3.5,5.0,3.33,6.5,5.4,5.71,9.0,5.75,4.33,8.3,7.0,7.33,6.0,22.6,19.5,4.9,41.60000000000001,21.9,19.0,4.800000000000001,40.60000000000001,3.8,3.0,1.0,7.100000000000001,8.55,7.0,3.9000000000000004,13.400000000000006,5.220999999999999,5.555,3.0,7.427000000000001
rzsm>0.8_pr>80,ssp245,2030,10,22,24,3,5,26,14,35,18,19,12,46,23,17,38,36,76,9,11,30,10,22,23,2,4,25,13,34,17,19,11,46,22,17,35,35,75,9,10,29,2,5,5,1,2,5,3,7,3,5,4,7,5,4,7,6,9,2,2,6,6,6,7,2,2,7,6,7,6,6,4,13,6,5,6,10,33,6,6,7,5.0,4.4,4.6,2.0,2.0,5.0,4.33,4.86,5.67,3.8,2.75,6.57,4.4,4.25,5.0,5.83,8.33,4.5,5.0,4.83,23.7,20.5,8.600000000000001,38.80000000000001,22.9,20.5,8.5,36.100000000000016,4.5,5.0,2.0,7.0,7.55,6.0,3.8000000000000003,10.300000000000004,4.656,4.715,2.6750000000000003,5.904000000000001
rzsm>0.8_pr>80,ssp245,2031,9,17,28,12,24,43,39,7,25,45,5,9,15,2,28,22,81,31,20,14,9,17,27,12,24,43,39,7,23,43,3,9,14,2,26,20,80,31,20,14,2,3,4,2,4,6,8,3,7,6,1,2,3,1,4,6,12,4,5,3,5,7,15,8,7,10,13,3,7,10,3,7,6,2,7,4,16,10,9,7,4.5,5.67,6.75,6.0,6.0,7.17,4.88,2.33,3.29,7.17,3.0,4.5,4.67,2.0,6.5,3.33,6.67,7.75,4.0,4.67,23.8,21.0,6.800000000000001,43.2,23.15,20.0,6.6000000000000005,43.0,4.3,4.0,1.9000000000000001,7.100000000000001,7.8,7.0,3.0,13.200000000000003,5.0425,4.775,2.9330000000000003,7.17
rzsm>0.8_pr>80,ssp245,2032,13,42,41,1,12,11,24,19,36,17,36,37,29,13,15,24,47,11,16,35,13,41,41,0,12,10,24,19,36,15,34,36,28,13,15,24,45,10,16,33,2,7,6,0,3,2,7,4,7,3,7,8,6,3,3,5,10,2,3,5,8,13,16,0,5,6,6,8,8,7,7,7,10,6,7,7,9,7,7,13,6.5,5.86,6.83,0.0,4.0,5.0,3.43,4.75,5.14,5.0,4.86,4.5,4.67,4.33,5.0,4.8,4.5,5.0,5.33,6.6,23.95,21.5,11.0,41.1,23.25,21.5,10.0,41.0,4.65,4.5,2.0,7.100000000000001,7.85,7.0,5.9,13.0,4.805,4.93,3.943,6.51
rzsm>0.8_pr>80,ssp245,2033,10,33,0,0,2,17,33,30,15,21,14,28,19,61,12,12,107,8,13,27,10,30,0,0,2,17,30,30,13,19,13,28,17,60,12,11,106,7,13,26,2,5,0,0,1,3,6,5,2,4,3,6,4,9,3,3,16,1,2,6,5,9,0,0,2,8,7,9,9,7,6,6,6,17,6,6,15,7,10,7,5.0,6.0,0.0,0.0,2.0,5.67,5.0,6.0,6.5,4.75,4.33,4.67,4.25,6.67,4.0,3.67,6.62,7.0,6.5,4.33,23.1,16.0,1.8000000000000003,35.80000000000004,22.2,15.0,1.8000000000000003,33.00000000000004,4.05,3.0,0.9000000000000001,6.300000000000004,7.1,7.0,1.8000000000000003,10.500000000000007,4.648000000000001,4.875,1.8000000000000003,6.625
rzsm>0.8_pr>80,ssp245,2034,18,33,8,2,4,42,32,27,20,11,28,16,48,32,47,12,136,0,7,27,18,33,7,0,4,40,30,26,19,11,24,16,48,31,47,12,134,0,7,27,3,7,1,0,1,7,6,6,5,2,5,3,9,4,7,2,20,0,2,5,7,8,7,0,4,8,7,9,6,6,7,8,12,13,13,6,32,0,5,14,6.0,4.71,7.0,0.0,4.0,5.71,5.0,4.33,3.8,5.5,4.8,5.33,5.33,7.75,6.71,6.0,6.7,0.0,3.5,5.4,27.5,23.5,3.8000000000000003,47.1,26.7,21.5,3.6000000000000005,47.1,4.75,4.5,0.9000000000000001,7.200000000000003,8.6,7.0,3.6000000000000005,13.100000000000001,4.8785,5.33,3.1500000000000004,6.739000000000001
rzsm>0.8_pr>80,ssp245,2035,41,6,29,0,10,10,42,29,31,36,23,13,17,27,2,11,13,49,11,38,41,6,29,0,10,9,40,27,28,36,23,13,14,26,0,11,11,49,11,37,7,1,5,0,3,2,8,5,6,5,4,4,3,5,0,2,3,7,2,5,10,6,11,0,4,6,13,9,11,12,6,4,7,9,0,8,6,11,6,10,5.86,6.0,5.8,0.0,3.33,4.5,5.0,5.4,4.67,7.2,5.75,3.25,4.67,5.2,0.0,5.5,3.67,7.0,5.5,7.4,21.9,20.0,5.6000000000000005,41.1,21.05,18.5,5.4,40.1,3.85,4.0,0.9000000000000001,7.0,7.45,7.5,3.6000000000000005,11.100000000000001,4.785000000000001,5.300000000000001,2.9250000000000003,7.0200000000000005
rzsm>0.8_pr>80,ssp245,2036,11,6,45,5,7,17,14,6,3,22,20,13,5,19,44,31,90,22,10,41,11,4,41,5,5,17,13,6,3,22,18,12,5,19,44,30,90,22,9,41,1,1,7,2,2,4,3,1,1,6,4,2,2,3,4,5,18,5,2,7,11,4,8,3,3,8,6,6,3,5,7,6,3,7,25,8,20,7,7,12,11.0,4.0,5.86,2.5,2.5,4.25,4.33,6.0,3.0,3.67,4.5,6.0,2.5,6.33,11.0,6.0,5.0,4.4,4.5,5.86,21.55,15.5,5.0,44.1,20.85,15.0,4.9,41.300000000000004,4.0,3.0,1.0,7.0,7.95,7.0,3.0,12.800000000000011,5.16,4.5,2.5,6.797000000000007
