threshold,ssp,date,GFDL-ESM4_compound_day_total,GISS-E2-1-G_compound_day_total,CNRM-CM6-1_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,GISS-E2-1-G_compound_event_total,CNRM-CM6-1_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,GISS-E2-1-G_compound_duration_max,CNRM-CM6-1_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.95_pr>80,ssp245,2095,18,6,5,7,0,10,4,10,0,0,2,14,9,0,12,0,50,4,0,9,17,6,5,7,0,10,4,9,0,0,2,14,9,0,11,0,50,4,0,9,3,1,1,1,0,2,1,1,0,0,1,2,1,0,2,0,3,1,0,1,9,6,5,7,0,7,4,9,0,0,2,7,9,0,8,0,27,4,0,9,5.67,6.0,5.0,7.0,0.0,5.0,4.0,9.0,0.0,0.0,2.0,7.0,9.0,0.0,5.5,0.0,16.67,4.0,0.0,9.0,8.0,5.5,0.0,14.400000000000006,7.85,5.5,0.0,14.300000000000004,1.05,1.0,0.0,2.1000000000000014,5.65,5.5,0.0,9.0,4.742,5.0,0.0,9.0
rzsm>0.95_pr>80,ssp245,2096,0,0,0,0,5,15,12,7,0,2,24,8,24,0,17,0,0,0,0,0,0,0,0,0,5,15,12,7,0,2,24,8,24,0,17,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1,3,1,4,0,2,0,0,0,0,0,0,0,0,0,3,8,7,7,0,2,15,8,8,0,11,0,0,0,0,0,0.0,0.0,0.0,0.0,2.5,7.5,6.0,7.0,0.0,2.0,8.0,8.0,6.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,17.70000000000001,5.7,0.0,0.0,17.70000000000001,0.9,0.0,0.0,2.1000000000000014,3.45,0.0,0.0,8.300000000000004,2.775,0.0,0.0,8.0
rzsm>0.95_pr>80,ssp245,2097,6,2,10,0,0,7,0,11,0,0,0,2,6,0,0,0,0,0,0,11,6,2,10,0,0,7,0,11,0,0,0,2,6,0,0,0,0,0,0,11,1,1,2,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,2,6,2,5,0,0,7,0,6,0,0,0,2,6,0,0,0,0,0,0,6,6.0,2.0,5.0,0.0,0.0,7.0,0.0,5.5,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.75,0.0,0.0,10.100000000000001,2.75,0.0,0.0,10.100000000000001,0.55,0.0,0.0,2.0,2.0,0.0,0.0,6.0,1.95,0.0,0.0,6.0
rzsm>0.95_pr>80,ssp245,2098,8,0,2,14,5,3,0,4,11,11,9,24,4,0,0,6,21,8,0,8,8,0,2,14,5,2,0,4,11,11,9,23,4,0,0,6,21,8,0,8,2,0,1,2,1,1,0,1,2,3,2,4,1,0,0,1,2,1,0,1,6,0,2,7,5,2,0,4,6,7,5,8,4,0,0,6,12,8,0,8,4.0,0.0,2.0,7.0,5.0,2.0,0.0,4.0,5.5,3.67,4.5,5.75,4.0,0.0,0.0,6.0,10.5,8.0,0.0,8.0,6.9,5.5,0.0,14.70000000000001,6.8,5.5,0.0,14.70000000000001,1.25,1.0,0.0,2.1000000000000014,4.5,5.0,0.0,8.0,3.996,4.0,0.0,8.0
rzsm>0.95_pr>80,ssp245,2099,0,0,5,0,8,0,2,0,1,0,9,0,6,16,5,10,8,3,0,0,0,0,5,0,8,0,2,0,0,0,9,0,6,16,5,10,8,3,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,4,1,1,1,1,0,0,0,0,5,0,8,0,2,0,0,0,6,0,6,7,5,10,8,3,0,0,0.0,0.0,5.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,4.5,0.0,6.0,4.0,5.0,10.0,8.0,3.0,0.0,0.0,3.65,1.5,0.0,9.100000000000001,3.6,1.0,0.0,9.100000000000001,0.7,0.5,0.0,1.1000000000000014,3.0,1.0,0.0,8.0,2.775,1.0,0.0,8.0
rzsm>0.98_pr>50,ssp245,2015,0,0,0,0,0,21,0,13,0,14,9,0,0,6,11,0,0,0,6,0,0,0,0,0,0,21,0,13,0,14,9,0,0,6,11,0,0,0,6,0,0,0,0,0,0,4,0,2,0,2,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,10,0,7,0,7,6,0,0,6,9,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,6.5,0.0,7.0,4.5,0.0,0.0,6.0,5.5,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,13.100000000000001,4.0,0.0,0.0,13.100000000000001,0.7,0.0,0.0,2.0,2.55,0.0,0.0,7.200000000000003,2.0375,0.0,0.0,6.050000000000001
rzsm>0.98_pr>50,ssp245,2016,7,0,0,2,0,0,0,32,0,4,20,14,7,12,3,0,6,1,0,9,7,0,0,2,0,0,0,32,0,4,20,13,7,10,3,0,6,0,0,9,1,0,0,1,0,0,0,5,0,1,3,2,2,3,1,0,1,0,0,1,7,0,0,2,0,0,0,10,0,4,9,7,5,6,3,0,6,0,0,9,7.0,0.0,0.0,2.0,0.0,0.0,0.0,6.4,0.0,4.0,6.67,6.5,3.5,3.33,3.0,0.0,6.0,0.0,0.0,9.0,5.85,2.5,0.0,14.600000000000009,5.65,2.5,0.0,13.70000000000001,1.05,1.0,0.0,3.0,3.4,2.5,0.0,9.0,2.87,2.5,0.0,6.703
rzsm>0.98_pr>50,ssp245,2017,0,0,0,7,0,0,1,32,0,0,0,5,0,9,0,31,2,4,0,0,0,0,0,7,0,0,0,32,0,0,0,5,0,9,0,31,2,4,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,1,0,3,1,1,0,0,0,0,0,5,0,0,0,9,0,0,0,5,0,9,0,21,2,4,0,0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,6.4,0.0,0.0,0.0,5.0,0.0,9.0,0.0,10.33,2.0,4.0,0.0,0.0,4.55,0.0,0.0,11.200000000000031,4.5,0.0,0.0,11.200000000000031,0.7,0.0,0.0,2.1000000000000014,2.75,0.0,0.0,9.0,2.0115,0.0,0.0,6.660000000000004
rzsm>0.98_pr>50,ssp245,2018,20,0,2,0,0,3,10,11,4,0,3,10,0,7,0,24,8,5,0,17,18,0,2,0,0,2,10,10,4,0,3,10,0,7,0,24,7,5,0,17,3,0,1,0,0,1,2,1,1,0,1,2,0,2,0,3,2,1,0,2,10,0,2,0,0,2,7,10,4,0,3,7,0,4,0,13,4,5,0,10,6.0,0.0,2.0,0.0,0.0,2.0,5.0,10.0,4.0,0.0,3.0,5.0,0.0,3.5,0.0,8.0,3.5,5.0,0.0,8.5,6.2,3.5,0.0,17.300000000000004,5.95,3.5,0.0,17.1,1.1,1.0,0.0,2.1000000000000014,4.05,3.5,0.0,10.0,3.275,3.25,0.0,8.05
rzsm>0.98_pr>50,ssp245,2019,35,13,0,0,0,15,6,6,21,13,11,6,0,19,31,0,0,0,5,2,34,13,0,0,0,15,6,6,21,13,11,6,0,19,31,0,0,0,5,2,4,2,0,0,0,2,1,1,3,2,2,1,0,3,4,0,0,0,1,1,20,7,0,0,0,12,6,6,9,7,6,6,0,8,11,0,0,0,5,2,8.5,6.5,0.0,0.0,0.0,7.5,6.0,6.0,7.0,6.5,5.5,6.0,0.0,6.33,7.75,0.0,0.0,0.0,5.0,2.0,9.15,6.0,0.0,22.000000000000014,9.1,6.0,0.0,22.000000000000014,1.35,1.0,0.0,3.1000000000000014,5.25,6.0,0.0,11.100000000000001,4.029,5.75,0.0,7.525
rzsm>0.98_pr>50,ssp245,2020,0,0,12,1,0,0,0,0,0,0,2,0,2,5,17,0,0,4,0,19,0,0,12,0,0,0,0,0,0,0,2,0,2,5,16,0,0,4,0,19,0,0,3,0,0,0,0,0,0,0,1,0,1,1,2,0,0,1,0,2,0,0,6,0,0,0,0,0,0,0,2,0,2,5,8,0,0,4,0,16,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,8.0,0.0,0.0,4.0,0.0,9.5,3.1,0.0,0.0,12.500000000000007,3.0,0.0,0.0,12.400000000000006,0.55,0.0,0.0,2.0,2.15,0.0,0.0,6.200000000000003,1.725,0.0,0.0,5.300000000000004
rzsm>0.98_pr>50,ssp245,2021,4,18,3,0,0,0,0,0,0,0,1,0,23,23,21,0,0,6,0,0,4,18,3,0,0,0,0,0,0,0,0,0,22,23,21,0,0,6,0,0,1,3,1,0,0,0,0,0,0,0,0,0,5,3,2,0,0,2,0,0,4,7,3,0,0,0,0,0,0,0,0,0,7,9,14,0,0,3,0,0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,7.67,10.5,0.0,0.0,3.0,0.0,0.0,4.95,0.0,0.0,21.200000000000003,4.85,0.0,0.0,21.1,0.85,0.0,0.0,3.0,2.35,0.0,0.0,7.200000000000003,1.9285,0.0,0.0,6.1670000000000025
rzsm>0.98_pr>50,ssp245,2022,14,0,14,21,0,6,3,0,0,18,10,5,0,11,20,14,0,4,0,0,14,0,14,21,0,6,3,0,0,17,10,5,0,11,20,12,0,4,0,0,2,0,3,3,0,1,1,0,0,4,2,2,0,2,4,2,0,1,0,0,10,0,8,16,0,6,3,0,0,7,8,3,0,6,6,6,0,4,0,0,7.0,0.0,4.67,7.0,0.0,6.0,3.0,0.0,0.0,4.25,5.0,2.5,0.0,5.5,5.0,6.0,0.0,4.0,0.0,0.0,7.0,4.5,0.0,18.200000000000003,6.85,4.5,0.0,17.300000000000004,1.35,1.0,0.0,3.1000000000000014,4.15,3.5,0.0,8.200000000000003,2.996,3.5,0.0,6.100000000000001
rzsm>0.98_pr>50,ssp245,2023,0,14,8,5,2,2,5,0,0,7,3,2,7,0,0,12,5,30,0,0,0,13,8,5,2,2,5,0,0,7,3,2,7,0,0,12,5,30,0,0,0,2,2,1,1,1,1,0,0,1,1,1,1,0,0,2,2,3,0,0,0,7,5,5,2,2,5,0,0,7,3,2,7,0,0,7,3,14,0,0,0.0,6.5,4.0,5.0,2.0,2.0,5.0,0.0,0.0,7.0,3.0,2.0,7.0,0.0,0.0,6.0,2.5,10.0,0.0,0.0,5.1,2.5,0.0,12.200000000000003,5.05,2.5,0.0,12.100000000000001,0.95,1.0,0.0,2.0,3.45,2.5,0.0,7.0,3.1,2.25,0.0,7.0
rzsm>0.98_pr>50,ssp245,2024,5,0,0,0,0,0,0,13,0,9,15,12,14,9,11,0,13,0,0,4,5,0,0,0,0,0,0,13,0,9,15,12,14,9,11,0,13,0,0,4,1,0,0,0,0,0,0,2,0,2,2,2,1,2,3,0,1,0,0,2,5,0,0,0,0,0,0,9,0,6,9,6,14,6,6,0,13,0,0,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,4.5,7.5,6.0,14.0,4.5,3.67,0.0,13.0,0.0,0.0,2.0,5.25,2.0,0.0,13.100000000000001,5.25,2.0,0.0,13.100000000000001,0.9,0.5,0.0,2.0,3.8,1.0,0.0,9.400000000000006,3.3335,1.0,0.0,8.050000000000008
rzsm>0.98_pr>50,ssp245,2025,0,12,0,1,0,30,0,2,0,5,27,10,0,0,5,20,2,0,0,1,0,12,0,0,0,30,0,2,0,5,27,10,0,0,5,19,2,0,0,0,0,2,0,0,0,5,0,1,0,2,2,2,0,0,1,2,1,0,0,0,0,10,0,0,0,8,0,2,0,3,16,5,0,0,5,12,2,0,0,0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,2.5,13.5,5.0,0.0,0.0,5.0,9.5,2.0,0.0,0.0,0.0,5.75,1.0,0.0,20.70000000000001,5.6,0.0,0.0,19.80000000000001,0.9,0.0,0.0,2.0,3.15,0.0,0.0,10.200000000000003,2.575,0.0,0.0,6.350000000000005
rzsm>0.98_pr>50,ssp245,2026,9,0,11,12,0,17,8,0,0,4,0,0,0,0,0,18,22,2,0,0,9,0,10,12,0,16,8,0,0,4,0,0,0,0,0,18,22,2,0,0,1,0,1,2,0,3,3,0,0,1,0,0,0,0,0,3,2,1,0,0,9,0,10,7,0,7,4,0,0,4,0,0,0,0,0,7,13,2,0,0,9.0,0.0,10.0,6.0,0.0,5.33,2.67,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,2.0,0.0,0.0,5.15,0.0,0.0,17.1,5.05,0.0,0.0,16.200000000000003,0.85,0.0,0.0,3.0,3.15,0.0,0.0,9.100000000000001,2.8,0.0,0.0,9.100000000000001
rzsm>0.98_pr>50,ssp245,2027,0,4,1,27,0,5,16,2,0,5,0,16,0,15,3,0,0,0,1,6,0,4,0,27,0,5,16,2,0,5,0,16,0,15,3,0,0,0,0,6,0,1,0,3,0,1,3,1,0,1,0,3,0,3,1,0,0,0,0,1,0,4,0,13,0,5,9,2,0,5,0,6,0,7,3,0,0,0,0,6,0.0,4.0,0.0,9.0,0.0,5.0,5.33,2.0,0.0,5.0,0.0,5.33,0.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,5.05,1.5,0.0,16.0,4.95,1.0,0.0,16.0,0.9,0.5,0.0,3.0,3.0,1.0,0.0,7.200000000000003,2.4829999999999997,1.0,0.0,5.397000000000001
rzsm>0.98_pr>50,ssp245,2028,6,7,18,2,0,18,37,0,0,29,0,7,0,0,2,0,20,9,11,0,6,7,17,2,0,18,37,0,0,28,0,7,0,0,2,0,20,9,11,0,1,2,4,1,0,2,4,0,0,4,0,2,0,0,1,0,2,1,1,0,6,4,7,2,0,15,12,0,0,8,0,5,0,0,2,0,14,9,11,0,6.0,3.5,4.25,2.0,0.0,9.0,9.25,0.0,0.0,7.0,0.0,3.5,0.0,0.0,2.0,0.0,10.0,9.0,11.0,0.0,8.3,4.0,0.0,20.900000000000013,8.2,4.0,0.0,20.80000000000001,1.25,1.0,0.0,4.0,4.75,3.0,0.0,12.200000000000003,3.825,2.75,0.0,9.325000000000001
rzsm>0.98_pr>50,ssp245,2029,0,5,4,8,0,0,0,8,13,0,0,15,3,13,30,0,11,1,0,0,0,4,4,8,0,0,0,5,13,0,0,15,2,13,29,0,11,0,0,0,0,1,1,2,0,0,0,1,3,0,0,4,1,2,4,0,1,0,0,0,0,4,4,5,0,0,0,5,6,0,0,5,2,9,12,0,11,0,0,0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,5.0,4.33,0.0,0.0,3.75,2.0,6.5,7.25,0.0,11.0,0.0,0.0,0.0,5.55,2.0,0.0,13.200000000000003,5.2,1.0,0.0,13.200000000000003,1.0,0.5,0.0,3.1000000000000014,3.15,1.0,0.0,9.200000000000003,2.5915,1.0,0.0,6.575000000000001
rzsm>0.98_pr>50,ssp245,2030,0,0,13,0,0,3,0,9,10,12,0,30,2,2,3,0,41,0,0,0,0,0,13,0,0,3,0,8,10,12,0,29,2,2,3,0,41,0,0,0,0,0,1,0,0,1,0,1,2,2,0,3,1,1,1,0,2,0,0,0,0,0,13,0,0,3,0,8,7,7,0,10,2,2,3,0,32,0,0,0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,8.0,5.0,6.0,0.0,9.67,2.0,2.0,3.0,0.0,20.5,0.0,0.0,0.0,6.25,1.0,0.0,14.700000000000024,6.15,1.0,0.0,14.600000000000023,0.75,0.5,0.0,2.0,4.35,1.0,0.0,10.300000000000004,3.6085000000000003,1.0,0.0,10.003000000000005
rzsm>0.98_pr>50,ssp245,2031,0,0,8,0,0,12,0,0,2,0,7,6,7,0,16,29,0,0,0,0,0,0,8,0,0,12,0,0,2,0,7,6,7,0,16,29,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,3,2,0,0,0,0,0,0,8,0,0,12,0,0,2,0,7,6,7,0,6,15,0,0,0,0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,7.0,6.0,7.0,0.0,5.33,14.5,0.0,0.0,0.0,0.0,4.35,0.0,0.0,12.400000000000006,4.35,0.0,0.0,12.400000000000006,0.55,0.0,0.0,1.1000000000000014,3.15,0.0,0.0,8.400000000000006,3.0915,0.0,0.0,8.400000000000006
rzsm>0.98_pr>50,ssp245,2032,8,0,3,13,0,0,0,7,0,0,9,0,3,5,0,15,0,0,0,2,8,0,3,13,0,0,0,7,0,0,9,0,2,5,0,15,0,0,0,2,1,0,1,2,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,1,8,0,3,7,0,0,0,7,0,0,9,0,2,5,0,10,0,0,0,2,8.0,0.0,3.0,6.5,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,2.0,5.0,0.0,7.5,0.0,0.0,0.0,2.0,3.25,0.0,0.0,9.400000000000006,3.2,0.0,0.0,9.400000000000006,0.55,0.0,0.0,1.1000000000000014,2.65,0.0,0.0,8.100000000000001,2.5,0.0,0.0,7.550000000000001
rzsm>0.98_pr>50,ssp245,2033,0,0,0,0,0,13,31,5,9,2,0,13,0,24,6,0,9,19,0,15,0,0,0,0,0,13,31,5,9,2,0,13,0,24,6,0,9,18,0,15,0,0,0,0,0,2,3,1,1,1,0,3,0,3,1,0,1,2,0,1,0,0,0,0,0,7,17,5,9,2,0,6,0,13,6,0,9,11,0,15,0.0,0.0,0.0,0.0,0.0,6.5,10.33,5.0,9.0,2.0,0.0,4.33,0.0,8.0,6.0,0.0,9.0,9.0,0.0,15.0,7.3,3.5,0.0,19.500000000000007,7.25,3.5,0.0,18.60000000000001,0.95,1.0,0.0,3.0,5.0,3.5,0.0,13.200000000000003,4.208,3.165,0.0,9.133000000000003
rzsm>0.98_pr>50,ssp245,2034,0,0,0,0,0,51,10,0,13,3,0,6,8,0,0,0,0,6,0,13,0,0,0,0,0,50,10,0,13,3,0,6,8,0,0,0,0,6,0,13,0,0,0,0,0,6,2,0,1,1,0,1,2,0,0,0,0,1,0,3,0,0,0,0,0,16,7,0,13,3,0,6,5,0,0,0,0,6,0,6,0.0,0.0,0.0,0.0,0.0,8.33,5.0,0.0,13.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,4.33,5.5,0.0,0.0,13.0,5.45,0.0,0.0,13.0,0.85,0.0,0.0,2.1000000000000014,3.1,0.0,0.0,7.6000000000000085,2.4829999999999997,0.0,0.0,6.233000000000003
rzsm>0.98_pr>50,ssp245,2035,0,14,1,13,0,0,0,10,0,23,15,0,0,0,0,1,0,0,0,0,0,14,0,12,0,0,0,10,0,23,15,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,10,0,10,7,0,0,0,0,0,0,0,0,0,0.0,4.67,0.0,6.0,0.0,0.0,0.0,10.0,0.0,7.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,14.100000000000001,3.7,0.0,0.0,14.100000000000001,0.6,0.0,0.0,3.0,2.1,0.0,0.0,9.100000000000001,1.6670000000000003,0.0,0.0,6.1670000000000025
rzsm>0.98_pr>50,ssp245,2036,0,3,0,3,0,0,3,16,0,0,6,0,0,0,0,17,0,20,0,0,0,3,0,2,0,0,3,16,0,0,6,0,0,0,0,17,0,20,0,0,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,2,0,3,0,0,0,3,0,2,0,0,3,11,0,0,6,0,0,0,0,14,0,9,0,0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.5,0.0,6.67,0.0,0.0,3.4,0.0,0.0,16.1,3.35,0.0,0.0,16.1,0.55,0.0,0.0,2.0,2.4,0.0,0.0,9.200000000000003,1.8585,0.0,0.0,6.803000000000002
rzsm>0.98_pr>50,ssp245,2037,0,23,6,13,0,14,0,0,0,11,0,19,5,6,0,2,0,17,3,6,0,23,6,12,0,14,0,0,0,11,0,19,5,6,0,2,0,17,3,6,0,4,1,2,0,2,0,0,0,2,0,1,1,2,0,1,0,2,1,1,0,9,6,7,0,7,0,0,0,6,0,19,5,4,0,2,0,9,3,6,0.0,5.75,6.0,6.0,0.0,7.0,0.0,0.0,0.0,5.5,0.0,19.0,5.0,3.0,0.0,2.0,0.0,8.5,3.0,6.0,6.25,4.0,0.0,17.200000000000003,6.2,4.0,0.0,17.200000000000003,1.0,1.0,0.0,2.0,4.15,3.5,0.0,9.0,3.8375,3.0,0.0,7.150000000000002
rzsm>0.98_pr>50,ssp245,2038,4,0,0,0,0,13,2,14,2,0,1,6,0,0,0,0,6,14,0,4,4,0,0,0,0,13,2,14,2,0,0,6,0,0,0,0,6,13,0,4,1,0,0,0,0,2,1,1,1,0,0,2,0,0,0,0,2,2,0,1,4,0,0,0,0,8,2,14,2,0,0,4,0,0,0,0,4,9,0,4,4.0,0.0,0.0,0.0,0.0,6.5,2.0,14.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.5,0.0,4.0,3.3,0.5,0.0,13.100000000000001,3.2,0.0,0.0,13.0,0.65,0.0,0.0,2.0,2.55,0.0,0.0,8.100000000000001,2.25,0.0,0.0,6.5
rzsm>0.98_pr>50,ssp245,2039,13,0,3,3,0,0,0,0,0,0,0,14,0,3,0,3,0,0,0,4,13,0,3,3,0,0,0,0,0,0,0,14,0,2,0,3,0,0,0,4,2,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,7,0,3,3,0,0,0,0,0,0,0,8,0,2,0,3,0,0,0,4,6.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,2.15,0.0,0.0,4.900000000000013,2.1,0.0,0.0,4.900000000000013,0.5,0.0,0.0,1.1000000000000014,1.5,0.0,0.0,4.300000000000004,1.3085,0.0,0.0,4.067000000000001
rzsm>0.98_pr>50,ssp245,2040,6,4,0,5,0,1,18,6,0,0,0,0,23,0,10,7,15,0,0,24,6,4,0,5,0,0,18,6,0,0,0,0,23,0,9,7,15,0,0,23,1,1,0,1,0,0,2,1,0,0,0,0,4,0,1,1,3,0,0,3,6,4,0,5,0,0,11,6,0,0,0,0,8,0,9,7,7,0,0,10,6.0,4.0,0.0,5.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,5.75,0.0,9.0,7.0,5.0,0.0,0.0,7.67,5.95,2.5,0.0,18.500000000000007,5.8,2.0,0.0,18.500000000000007,0.9,0.5,0.0,3.0,3.65,2.0,0.0,9.100000000000001,3.221,2.0,0.0,7.803000000000002
rzsm>0.98_pr>50,ssp245,2041,3,0,0,0,0,9,8,29,0,0,9,24,0,10,8,5,27,1,0,9,3,0,0,0,0,9,8,28,0,0,8,24,0,10,8,4,27,0,0,9,1,0,0,0,0,2,1,4,0,0,2,3,0,1,1,1,2,0,0,1,3,0,0,0,0,7,8,20,0,0,6,12,0,10,8,4,14,0,0,9,3.0,0.0,0.0,0.0,0.0,4.5,8.0,7.0,0.0,0.0,4.0,8.0,0.0,10.0,8.0,4.0,13.5,0.0,0.0,9.0,7.1,4.0,0.0,24.300000000000004,6.9,3.5,0.0,24.300000000000004,0.95,1.0,0.0,2.1000000000000014,5.05,3.5,0.0,12.200000000000003,3.95,3.5,0.0,9.100000000000001
rzsm>0.98_pr>50,ssp245,2042,3,2,3,0,0,21,0,0,0,9,7,0,13,0,3,12,10,9,0,6,3,2,2,0,0,21,0,0,0,9,7,0,13,0,3,12,10,9,0,6,1,1,1,0,0,4,0,0,0,1,1,0,1,0,1,2,2,2,0,2,3,2,2,0,0,6,0,0,0,9,7,0,13,0,3,7,7,7,0,4,3.0,2.0,2.0,0.0,0.0,5.25,0.0,0.0,0.0,9.0,7.0,0.0,13.0,0.0,3.0,6.0,5.0,4.5,0.0,3.0,4.9,3.0,0.0,12.100000000000001,4.85,2.5,0.0,12.100000000000001,0.95,1.0,0.0,2.0,3.5,2.5,0.0,7.200000000000003,3.1375,2.5,0.0,7.200000000000003
