threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,CNRM-ESM2-1_compound_day_total,EC-Earth3_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,CNRM-ESM2-1_compound_event_total,EC-Earth3_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,EC-Earth3_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,CNRM-ESM2-1_compound_duration_max,EC-Earth3_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,EC-Earth3_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.7_pr>80,ssp245,2072,1,16,4,0,9,1,6,0,4,6,7,0,11,0,0,18,141,15,5,0,0,16,4,0,8,0,6,0,2,6,7,0,10,0,0,17,140,14,4,0,0,3,1,0,2,0,2,0,1,1,2,0,2,0,0,4,7,3,1,0,0,6,4,0,6,0,4,0,2,6,5,0,7,0,0,6,38,7,4,0,0.0,5.33,4.0,0.0,4.0,0.0,3.0,0.0,2.0,6.0,3.5,0.0,5.0,0.0,0.0,4.25,20.0,4.67,4.0,0.0,12.2,4.5,0.0,16.200000000000003,11.7,4.0,0.0,16.1,1.45,1.0,0.0,3.1000000000000014,4.75,4.0,0.0,7.0,3.2875,3.25,0.0,5.397000000000001
rzsm>0.7_pr>80,ssp245,2073,0,14,0,3,6,7,25,0,15,0,17,8,18,0,0,1,73,14,5,19,0,13,0,3,5,7,25,0,15,0,16,7,18,0,0,0,73,12,5,19,0,2,0,1,1,2,4,0,4,0,3,1,3,0,0,0,1,2,1,3,0,7,0,3,5,5,7,0,5,0,7,7,7,0,0,0,73,6,5,8,0.0,6.5,0.0,3.0,5.0,3.5,6.25,0.0,3.75,0.0,5.33,7.0,6.0,0.0,0.0,0.0,73.0,6.0,5.0,6.33,11.25,6.5,0.0,19.60000000000001,10.9,6.0,0.0,19.60000000000001,1.4,1.0,0.0,3.1000000000000014,7.25,5.0,0.0,7.100000000000001,6.833,4.375,0.0,6.550000000000001
rzsm>0.7_pr>80,ssp245,2074,9,2,11,8,4,6,13,0,0,1,20,3,3,21,21,0,210,0,2,4,7,2,10,8,4,6,13,0,0,0,20,0,2,21,21,0,210,0,2,3,3,1,2,2,1,1,3,0,0,0,4,0,1,4,4,0,5,0,1,1,3,2,6,6,4,6,7,0,0,0,8,0,2,7,7,0,82,0,2,3,2.33,2.0,5.0,4.0,4.0,6.0,4.33,0.0,0.0,0.0,5.0,0.0,2.0,5.25,5.25,0.0,42.0,0.0,2.0,3.0,16.9,4.0,0.0,21.0,16.45,3.5,0.0,21.0,1.65,1.0,0.0,4.0,7.25,3.0,0.0,7.100000000000001,4.608,2.665,0.0,5.325000000000001
rzsm>0.7_pr>80,ssp245,2075,2,6,4,10,4,0,6,0,1,6,1,8,1,2,4,0,362,2,10,18,2,6,4,10,2,0,6,0,0,6,0,8,0,2,4,0,362,2,10,18,1,1,1,2,1,0,1,0,0,1,0,2,0,1,2,0,2,1,3,3,2,6,4,5,2,0,6,0,0,6,0,6,0,2,2,0,349,2,5,6,2.0,6.0,4.0,5.0,2.0,0.0,6.0,0.0,0.0,6.0,0.0,4.0,0.0,2.0,2.0,0.0,181.0,2.0,3.33,6.0,22.35,4.0,0.0,10.800000000000011,22.1,3.0,0.0,10.800000000000011,1.1,1.0,0.0,2.1000000000000014,20.15,2.0,0.0,6.0,11.566500000000001,2.0,0.0,6.0
rzsm>0.7_pr>80,ssp245,2076,27,0,18,0,0,0,13,4,12,0,0,14,1,12,27,15,269,5,5,9,27,0,17,0,0,0,13,4,11,0,0,12,0,9,27,14,268,5,5,7,5,0,4,0,0,0,3,1,2,0,0,3,0,3,4,4,3,1,1,2,7,0,6,0,0,0,7,4,6,0,0,7,0,5,13,4,170,5,5,5,5.4,0.0,4.25,0.0,0.0,0.0,4.33,4.0,5.5,0.0,0.0,4.0,0.0,3.0,6.75,3.5,89.33,5.0,5.0,3.5,21.55,7.0,0.0,27.0,20.95,6.0,0.0,27.0,1.8,1.5,0.0,4.0,12.2,5.0,0.0,7.6000000000000085,7.178,3.75,0.0,5.625000000000002
rzsm>0.7_pr>80,ssp245,2077,16,3,5,0,3,0,7,4,0,1,26,7,0,5,6,6,245,4,1,10,16,3,3,0,2,0,7,3,0,0,26,5,0,5,5,6,245,3,0,10,3,1,1,0,1,0,1,1,0,0,4,1,0,1,1,1,13,1,0,2,8,3,3,0,2,0,7,3,0,0,7,5,0,5,5,6,73,3,0,5,5.33,3.0,3.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,6.5,5.0,0.0,5.0,5.0,6.0,18.85,3.0,0.0,5.0,17.45,4.5,0.0,17.000000000000014,16.95,3.0,0.0,17.000000000000014,1.6,1.0,0.0,3.1000000000000014,6.75,3.0,0.0,7.100000000000001,3.8840000000000003,3.0,0.0,6.550000000000001
rzsm>0.7_pr>80,ssp245,2078,10,6,10,1,6,5,7,0,4,0,14,5,0,0,0,1,160,5,0,23,10,4,9,0,4,5,6,0,4,0,12,3,0,0,0,0,159,5,0,21,2,2,2,0,1,2,1,0,2,0,3,1,0,0,0,0,6,1,0,5,5,2,5,0,4,3,6,0,2,0,7,3,0,0,0,0,112,5,0,7,5.0,2.0,4.5,0.0,4.0,2.5,6.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,26.5,5.0,0.0,4.2,12.85,5.0,0.0,14.900000000000013,12.1,4.0,0.0,12.900000000000013,1.4,1.0,0.0,3.200000000000003,8.05,2.5,0.0,7.0,3.435,2.25,0.0,5.100000000000001
rzsm>0.7_pr>80,ssp245,2079,6,8,15,0,10,12,24,6,4,0,2,24,4,2,5,2,223,4,5,23,5,7,15,0,10,11,24,6,4,0,0,22,4,2,5,2,223,4,5,23,1,2,3,0,2,3,4,1,2,0,0,5,1,1,1,1,7,2,1,7,5,5,6,0,7,5,7,6,2,0,0,7,4,2,5,2,125,2,5,7,5.0,3.5,5.0,0.0,5.0,3.67,6.0,6.0,2.0,0.0,0.0,4.4,4.0,2.0,5.0,2.0,31.86,2.0,5.0,3.29,18.95,5.5,1.8000000000000003,24.0,18.6,5.0,0.0,23.1,2.2,1.5,0.0,5.200000000000003,10.1,5.0,0.0,7.0,4.7860000000000005,3.835,0.0,6.0
rzsm>0.7_pr>80,ssp245,2080,6,10,3,2,4,9,6,8,5,0,14,15,0,1,12,7,246,6,0,15,6,10,2,2,4,9,4,8,5,0,14,13,0,0,9,7,245,6,0,15,1,2,1,1,1,2,1,2,1,0,4,4,0,0,3,2,6,1,0,3,6,7,2,2,4,6,4,6,5,0,6,5,0,0,5,5,136,6,0,6,6.0,5.0,2.0,2.0,4.0,4.5,4.0,4.0,5.0,0.0,3.5,3.25,0.0,0.0,3.0,3.5,40.83,6.0,0.0,5.0,18.45,6.0,0.0,15.0,17.95,6.0,0.0,14.100000000000001,1.75,1.0,0.0,4.0,10.55,5.0,0.0,6.100000000000001,5.079,3.75,0.0,6.0
rzsm>0.7_pr>80,ssp245,2081,8,4,2,5,3,9,12,6,7,4,5,10,9,7,29,2,243,16,0,0,8,4,2,5,3,8,11,6,5,4,5,9,9,7,28,2,243,16,0,0,3,1,1,2,1,2,2,3,1,1,2,2,2,1,5,1,3,4,0,0,3,4,2,3,3,6,6,2,5,4,3,5,6,7,7,2,184,7,0,0,2.67,4.0,2.0,2.5,3.0,4.0,5.5,2.0,5.0,4.0,2.5,4.5,4.5,7.0,5.6,2.0,81.0,4.0,0.0,0.0,19.05,6.5,1.8000000000000003,17.30000000000002,18.75,5.5,1.8000000000000003,17.200000000000017,1.85,2.0,0.9000000000000001,3.1000000000000014,12.95,4.0,1.8000000000000003,7.0,7.288500000000001,4.0,1.8000000000000003,5.740000000000002
rzsm>0.7_pr>80,ssp245,2082,11,14,8,7,11,8,10,5,16,1,9,6,6,10,0,0,355,6,1,12,10,14,7,6,11,6,10,4,16,0,8,6,3,10,0,0,355,4,0,12,3,3,2,2,3,1,2,1,4,0,2,1,1,3,0,0,1,2,0,2,4,6,5,4,6,6,7,4,9,0,6,6,3,4,0,0,355,2,0,6,3.33,4.67,3.5,3.0,3.67,6.0,5.0,4.0,4.0,0.0,4.0,6.0,3.0,3.33,0.0,0.0,355.0,2.0,0.0,6.0,24.8,8.0,0.9000000000000001,14.200000000000003,24.1,6.5,0.0,14.200000000000003,1.65,2.0,0.0,3.0,21.65,4.5,0.0,7.200000000000003,20.825,3.585,0.0,6.0
rzsm>0.7_pr>80,ssp245,2083,6,1,3,0,7,15,7,0,6,0,5,2,0,4,4,9,195,6,1,0,6,0,3,0,7,15,7,0,6,0,5,2,0,4,4,9,195,3,0,0,2,0,1,0,1,4,2,0,1,0,1,1,0,1,1,2,8,1,0,0,3,0,3,0,7,7,4,0,6,0,5,2,0,4,4,5,74,3,0,0,3.0,0.0,3.0,0.0,7.0,3.75,3.5,0.0,6.0,0.0,5.0,2.0,0.0,4.0,4.0,4.5,24.38,3.0,0.0,0.0,13.55,4.0,0.0,9.600000000000009,13.3,3.5,0.0,9.600000000000009,1.3,1.0,0.0,2.200000000000003,6.35,3.0,0.0,7.0,3.6565,3.0,0.0,6.100000000000001
rzsm>0.7_pr>80,ssp245,2084,6,6,6,3,7,19,7,0,0,10,0,6,2,0,5,18,172,0,12,0,6,6,6,3,4,19,6,0,0,9,0,5,2,0,4,18,172,0,12,0,1,1,1,1,1,3,1,0,0,2,0,1,1,0,1,6,7,0,3,0,6,6,6,3,4,7,6,0,0,7,0,5,2,0,4,6,111,0,7,0,6.0,6.0,6.0,3.0,4.0,6.33,6.0,0.0,0.0,4.5,0.0,5.0,2.0,0.0,4.0,3.0,24.57,0.0,4.0,0.0,13.95,6.0,0.0,18.1,13.6,4.5,0.0,18.1,1.5,1.0,0.0,3.3000000000000043,9.0,4.5,0.0,7.0,4.220000000000001,4.0,0.0,6.033
rzsm>0.7_pr>80,ssp245,2085,19,13,12,0,15,11,1,4,5,6,5,4,13,3,4,13,325,20,14,12,17,13,11,0,15,9,0,3,5,6,4,2,13,3,4,13,324,19,14,12,5,4,1,0,3,2,0,1,1,2,1,1,2,1,1,3,5,4,2,3,5,6,11,0,6,7,0,3,5,4,4,2,7,3,4,7,240,6,9,6,3.4,3.25,11.0,0.0,5.0,4.5,0.0,3.0,5.0,3.0,4.0,2.0,6.5,3.0,4.0,4.33,64.8,4.75,7.0,4.0,24.95,11.5,2.8000000000000003,19.1,24.35,10.0,1.8000000000000003,17.200000000000003,2.1,2.0,0.9000000000000001,4.100000000000001,16.75,5.5,1.8000000000000003,9.200000000000003,7.1265,4.0,1.8000000000000003,7.400000000000006
rzsm>0.7_pr>80,ssp245,2086,6,7,13,1,9,4,12,0,0,4,14,7,0,6,15,17,346,4,0,5,6,7,13,0,8,2,9,0,0,3,14,7,0,5,14,17,345,2,0,4,2,2,2,0,2,1,2,0,0,1,3,1,0,1,3,3,4,1,0,1,4,5,7,0,5,2,7,0,0,3,6,7,0,5,6,6,271,2,0,4,3.0,3.5,6.5,0.0,4.0,2.0,4.5,0.0,0.0,3.0,4.67,7.0,0.0,5.0,4.67,5.67,86.25,2.0,0.0,4.0,23.5,6.0,0.0,15.200000000000003,22.8,5.5,0.0,14.300000000000004,1.45,1.0,0.0,3.0,17.0,4.5,0.0,7.0,7.287999999999999,3.75,0.0,6.550000000000001
rzsm>0.7_pr>80,ssp245,2087,2,5,10,0,9,9,5,0,5,20,0,18,12,0,12,26,359,0,0,6,0,5,9,0,9,9,5,0,5,19,0,17,11,0,12,25,359,0,0,5,0,1,2,0,3,2,1,0,1,4,0,3,2,0,3,5,2,0,0,2,0,5,7,0,4,6,5,0,5,6,0,6,6,0,7,7,266,0,0,3,0.0,5.0,4.5,0.0,3.0,4.5,5.0,0.0,5.0,4.75,0.0,5.67,5.5,0.0,4.0,5.0,179.5,0.0,0.0,2.5,24.9,5.5,0.0,20.60000000000001,24.5,5.0,0.0,19.60000000000001,1.55,1.5,0.0,3.1000000000000014,16.65,5.0,0.0,7.0,11.696000000000002,4.25,0.0,5.517
rzsm>0.7_pr>80,ssp245,2088,14,0,12,10,11,6,7,13,5,5,5,9,6,14,11,17,192,5,2,8,14,0,11,10,9,6,6,12,5,5,5,8,6,13,10,17,191,4,0,7,3,0,2,2,3,2,2,3,2,1,1,2,1,2,2,4,5,1,0,3,6,0,7,7,5,4,4,7,3,5,5,5,6,7,8,6,71,4,0,3,4.67,0.0,5.5,5.0,3.0,3.0,3.0,4.0,2.5,5.0,5.0,4.0,6.0,6.5,5.0,4.25,38.2,4.0,0.0,2.33,17.6,8.5,4.7,14.300000000000004,16.95,7.5,3.6000000000000005,14.300000000000004,2.05,2.0,0.9000000000000001,3.1000000000000014,8.15,5.0,2.7,7.100000000000001,5.5475,4.125,2.0970000000000004,6.050000000000001
rzsm>0.7_pr>80,ssp245,2089,5,3,0,13,9,6,9,0,15,5,22,23,5,5,13,1,296,0,2,10,5,2,0,13,9,6,9,0,15,3,21,23,4,4,13,0,296,0,2,10,1,1,0,2,2,2,2,0,2,1,4,3,2,1,2,0,3,0,1,3,5,2,0,7,5,3,7,0,9,3,6,15,2,4,7,0,227,0,2,4,5.0,2.0,0.0,6.5,4.5,3.0,4.5,0.0,7.5,3.0,5.25,7.67,2.0,4.0,6.5,0.0,98.67,0.0,2.0,3.33,22.1,5.5,0.0,22.1,21.75,5.5,0.0,21.200000000000003,1.6,2.0,0.0,3.0,15.4,4.0,0.0,9.600000000000009,8.271,3.665,0.0,7.517
rzsm>0.7_pr>80,ssp245,2090,0,8,2,2,6,8,6,0,14,6,12,12,6,13,6,5,91,3,4,3,0,7,0,2,6,7,6,0,14,6,12,12,5,11,6,5,90,3,4,2,0,2,0,1,2,1,1,0,3,1,2,3,2,2,1,1,5,1,1,1,0,4,0,2,3,7,6,0,6,6,6,5,3,6,6,5,38,3,4,2,0.0,3.5,0.0,2.0,3.0,7.0,6.0,0.0,4.67,6.0,6.0,4.0,2.5,5.5,6.0,5.0,18.0,3.0,4.0,2.0,10.35,6.0,1.8000000000000003,13.100000000000001,9.9,6.0,0.0,12.200000000000003,1.5,1.0,0.0,3.0,5.6,4.5,0.0,6.100000000000001,4.4085,4.0,0.0,6.100000000000001
rzsm>0.7_pr>80,ssp245,2091,11,6,7,11,3,11,9,4,13,0,6,2,2,3,0,12,152,6,6,12,11,6,6,11,2,11,9,2,13,0,6,2,2,3,0,12,150,5,4,12,2,1,2,2,1,2,1,1,4,0,1,1,1,1,0,4,9,2,1,2,7,6,4,6,2,6,9,2,5,0,6,2,2,3,0,5,39,3,4,7,5.5,6.0,3.0,5.5,2.0,5.5,9.0,2.0,3.25,0.0,6.0,2.0,2.0,3.0,0.0,3.0,16.67,2.5,4.0,6.0,13.8,6.0,1.8000000000000003,12.100000000000001,13.35,6.0,1.8000000000000003,12.100000000000001,1.9,1.0,0.9000000000000001,4.0,5.9,4.5,1.8000000000000003,7.200000000000003,4.346,3.125,1.8000000000000003,6.300000000000004
rzsm>0.7_pr>80,ssp245,2092,5,1,2,0,6,0,16,2,10,6,16,7,6,10,16,9,298,14,4,0,4,0,2,0,6,0,15,2,10,6,13,6,5,10,16,8,297,14,3,0,2,0,1,0,1,0,3,1,3,2,3,2,1,2,3,2,8,2,1,0,2,0,2,0,6,0,6,2,5,3,7,4,5,8,7,6,176,8,3,0,2.0,0.0,2.0,0.0,6.0,0.0,5.0,2.0,3.33,3.0,4.33,3.0,5.0,5.0,5.33,4.0,37.12,7.0,3.0,0.0,21.4,6.0,0.0,16.0,20.85,6.0,0.0,15.100000000000001,1.85,2.0,0.0,3.0,12.5,4.5,0.0,8.0,4.855499999999999,3.165,0.0,6.100000000000001
rzsm>0.7_pr>80,ssp245,2093,0,0,5,4,5,4,17,5,2,3,26,6,2,0,8,31,194,23,5,10,0,0,5,3,5,3,16,5,0,3,26,6,2,0,6,31,193,23,4,10,0,0,1,1,1,1,4,2,0,1,5,1,1,0,1,6,9,4,2,2,0,0,5,3,5,3,7,3,0,3,8,6,2,0,6,8,124,7,2,6,0.0,0.0,5.0,3.0,5.0,3.0,4.0,2.5,0.0,3.0,5.2,6.0,2.0,0.0,6.0,5.17,21.44,5.75,2.0,5.0,17.5,5.0,0.0,26.500000000000007,17.05,5.0,0.0,26.500000000000007,2.1,1.0,0.0,5.100000000000001,9.9,4.0,0.0,8.0,4.203,3.5,0.0,6.0
rzsm>0.7_pr>80,ssp245,2094,3,19,21,2,8,10,0,5,10,3,15,7,0,4,19,21,176,13,8,0,0,17,20,2,7,10,0,2,9,3,14,7,0,3,18,20,176,12,6,0,0,6,5,1,2,3,0,1,2,1,2,1,0,1,5,3,2,1,2,0,0,4,6,2,5,5,0,2,5,3,7,7,0,3,7,12,173,12,3,0,0.0,2.83,4.0,2.0,3.5,3.33,0.0,2.0,4.5,3.0,7.0,7.0,0.0,3.0,3.6,6.67,88.0,12.0,3.0,0.0,17.2,8.0,0.0,21.0,16.3,7.0,0.0,20.0,1.9,1.5,0.0,5.0,12.8,4.5,0.0,12.0,7.7715000000000005,3.165,0.0,7.500000000000007
rzsm>0.7_pr>80,ssp245,2095,11,16,21,0,12,16,6,3,24,3,17,8,0,0,14,5,332,14,0,5,10,15,17,0,11,15,6,3,24,2,16,7,0,0,11,4,332,13,0,5,2,3,5,0,3,3,1,1,5,1,3,1,0,0,3,1,1,3,0,1,7,6,6,0,5,7,6,3,7,2,7,7,0,0,6,4,332,7,0,5,5.0,5.0,3.4,0.0,3.67,5.0,6.0,3.0,4.8,2.0,5.33,7.0,0.0,0.0,3.67,4.0,332.0,4.33,0.0,5.0,25.35,9.5,0.0,21.300000000000004,24.55,8.5,0.0,17.70000000000001,1.85,1.0,0.0,3.200000000000003,20.85,6.0,0.0,7.0,19.96,4.165,0.0,6.100000000000001
rzsm>0.7_pr>80,ssp245,2096,12,9,14,13,6,7,26,14,24,5,6,5,0,13,7,18,332,25,6,3,11,9,13,13,6,6,23,14,23,3,6,5,0,13,6,18,332,23,6,3,3,2,2,2,1,2,5,3,3,1,3,2,0,2,3,3,2,7,1,1,6,6,7,7,6,4,6,8,12,3,2,3,0,7,2,7,289,6,6,3,3.67,4.5,6.5,6.5,6.0,3.0,4.6,4.67,7.67,3.0,2.0,2.5,0.0,6.5,2.0,6.0,166.0,3.29,6.0,3.0,27.25,10.5,4.800000000000001,25.1,26.65,10.0,3.0,23.0,2.4,2.0,1.0,3.200000000000003,19.5,6.0,2.0,8.400000000000006,12.370000000000001,4.55,2.0,6.617000000000002
rzsm>0.7_pr>80,ssp245,2097,4,3,13,2,10,5,4,0,0,9,8,6,4,0,0,9,195,2,0,0,4,3,12,2,10,5,2,0,0,8,8,6,2,0,0,9,194,2,0,0,2,1,2,1,2,1,1,0,0,2,2,1,1,0,0,2,10,1,0,0,2,3,6,2,7,5,2,0,0,6,6,6,2,0,0,5,99,2,0,0,2.0,3.0,6.0,2.0,5.0,5.0,2.0,0.0,0.0,4.0,4.0,6.0,2.0,0.0,0.0,4.5,19.4,2.0,0.0,0.0,13.7,4.0,0.0,10.300000000000004,13.35,2.5,0.0,10.200000000000003,1.45,1.0,0.0,2.0,7.65,2.0,0.0,6.100000000000001,3.345,2.0,0.0,6.0
rzsm>0.7_pr>80,ssp245,2098,18,11,19,2,6,12,1,7,6,0,27,17,8,14,13,12,248,5,0,20,18,11,18,0,6,11,0,5,6,0,26,16,7,14,13,12,247,4,0,20,3,2,3,0,1,2,0,1,1,0,5,4,1,4,2,2,6,1,0,4,8,7,7,0,6,7,0,5,6,0,7,6,7,6,7,7,185,4,0,8,6.0,5.5,6.0,0.0,6.0,5.5,0.0,5.0,6.0,0.0,5.2,4.0,7.0,3.5,6.5,6.0,41.17,4.0,0.0,5.0,22.3,11.5,0.9000000000000001,20.70000000000001,21.7,11.0,0.0,20.60000000000001,2.1,2.0,0.0,4.100000000000001,14.15,6.5,0.0,8.0,6.1185,5.35,0.0,6.550000000000001
rzsm>0.7_pr>80,ssp245,2099,0,4,13,2,3,26,7,21,1,1,17,7,9,7,8,12,110,11,3,12,0,4,12,2,3,26,7,20,0,0,16,6,9,6,7,11,109,10,3,12,0,1,3,1,1,4,2,5,0,0,3,1,2,2,1,2,4,3,1,2,0,4,7,2,3,13,5,7,0,0,7,6,5,4,7,7,65,4,3,7,0.0,4.0,4.0,2.0,3.0,6.5,3.5,4.0,0.0,0.0,5.33,6.0,4.5,3.0,7.0,5.5,27.25,3.33,3.0,6.0,13.7,7.5,1.0,21.500000000000007,13.15,7.0,0.0,20.60000000000001,1.9,2.0,0.0,4.0,7.8,5.0,0.0,7.6000000000000085,4.8955,4.0,0.0,6.550000000000001
rzsm>0.8_pr>50,ssp245,2015,20,26,13,0,21,0,9,6,11,5,27,4,7,24,35,17,0,16,19,3,19,25,12,0,20,0,9,5,10,5,27,4,6,24,30,17,0,16,18,3,6,6,3,0,4,0,2,1,4,1,5,1,1,5,7,3,0,4,3,1,6,8,6,0,8,0,7,5,4,5,7,4,6,7,7,8,0,7,8,3,3.17,4.17,4.0,0.0,5.0,0.0,4.5,5.0,2.5,5.0,5.4,4.0,6.0,4.8,4.29,5.67,0.0,4.0,6.0,3.0,13.15,12.0,0.0,26.1,12.5,11.0,0.0,25.200000000000003,2.85,3.0,0.0,6.0,5.3,6.0,0.0,8.0,3.825,4.23,0.0,5.703
rzsm>0.8_pr>50,ssp245,2016,10,31,12,0,36,33,0,41,28,6,32,3,9,6,20,18,21,43,12,20,10,30,12,0,33,33,0,38,28,6,30,3,8,6,19,18,21,43,11,20,4,5,3,0,7,5,0,5,5,1,6,1,2,1,3,2,1,7,2,5,3,7,6,0,7,10,0,18,9,6,7,3,5,6,7,12,21,10,7,6,2.5,6.0,4.0,0.0,4.71,6.6,0.0,7.6,5.6,6.0,5.0,3.0,4.0,6.0,6.33,9.0,21.0,6.14,5.5,4.0,19.05,19.0,2.7,36.50000000000001,18.45,18.5,2.7,33.50000000000001,3.25,3.0,0.9000000000000001,6.100000000000001,7.5,7.0,2.7,12.600000000000009,5.649,5.55,2.2500000000000004,7.740000000000002
rzsm>0.8_pr>50,ssp245,2017,25,9,0,0,27,16,4,20,13,5,32,30,17,16,19,73,23,15,6,41,25,8,0,0,26,13,4,19,12,4,32,29,15,16,19,73,23,14,6,38,6,2,0,0,6,2,1,5,3,1,7,6,3,3,3,11,3,3,2,8,7,4,0,0,7,8,4,7,6,4,7,7,8,9,7,14,14,6,4,7,4.17,4.0,0.0,0.0,4.33,6.5,4.0,3.8,4.0,4.0,4.57,4.83,5.0,5.33,6.33,6.64,7.67,4.67,3.0,4.75,19.55,16.5,3.6000000000000005,32.90000000000001,18.8,15.5,3.6000000000000005,32.60000000000001,3.75,3.0,0.9000000000000001,7.100000000000001,6.5,7.0,3.6000000000000005,9.500000000000007,4.379499999999999,4.45,2.7,6.514
rzsm>0.8_pr>50,ssp245,2018,54,24,5,4,18,5,12,16,28,40,54,17,36,69,32,28,56,0,7,42,54,22,5,2,18,5,12,14,28,38,51,16,35,68,30,25,56,0,7,39,11,3,1,1,3,1,3,4,6,7,6,3,10,12,6,4,5,0,2,10,7,13,5,2,8,5,5,5,8,6,16,8,6,7,7,7,35,0,4,6,4.91,7.33,5.0,2.0,6.0,5.0,4.0,3.5,4.67,5.43,8.5,5.33,3.5,5.67,5.0,6.25,11.2,0.0,3.5,3.9,27.35,26.0,4.9,54.2,26.25,23.5,4.7,54.2,4.9,4.0,1.0,10.100000000000001,8.0,6.5,3.8000000000000003,13.300000000000004,5.0345,5.0,3.35,7.447000000000002
rzsm>0.8_pr>50,ssp245,2019,40,0,2,0,0,20,10,39,19,6,41,23,50,28,56,8,45,18,18,21,39,0,0,0,0,19,10,38,17,5,39,21,48,28,55,6,45,18,15,20,7,0,0,0,0,5,3,8,4,1,8,5,9,6,10,2,3,3,2,5,12,0,0,0,0,7,5,9,5,5,7,7,12,7,13,4,40,7,10,7,5.57,0.0,0.0,0.0,0.0,3.8,3.33,4.75,4.25,5.0,4.88,4.2,5.33,4.67,5.5,3.0,15.0,6.0,7.5,4.0,22.2,19.5,0.0,45.50000000000001,21.15,18.5,0.0,45.300000000000004,4.05,3.5,0.0,8.100000000000001,7.85,7.0,0.0,12.100000000000001,4.339,4.46,0.0,6.150000000000002
