threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.8_pr>50,ssp245,2020,32,12,68,1,30,33,26,1,41,25,8,27,14,30,13,39,96,11,26,17,31,12,66,0,28,32,25,0,41,25,7,25,14,27,12,37,94,11,25,17,7,3,9,0,5,6,5,0,6,3,1,4,3,6,3,9,16,2,4,5,7,6,12,0,7,8,9,0,10,15,7,8,7,6,6,7,14,7,11,6,4.43,4.0,7.33,0.0,5.6,5.33,5.0,0.0,6.83,8.33,7.0,6.25,4.67,4.5,4.0,4.11,5.88,5.5,6.25,3.4,27.5,26.0,7.300000000000001,43.70000000000004,26.45,25.0,6.300000000000001,43.500000000000036,4.85,4.5,0.9000000000000001,9.0,7.65,7.0,5.4,12.200000000000003,4.9205,5.165,3.0600000000000005,7.033
rzsm>0.8_pr>50,ssp245,2021,4,28,29,0,29,9,9,0,15,8,5,38,6,15,24,28,81,14,30,12,3,27,29,0,28,9,7,0,15,8,4,35,6,12,24,28,75,13,28,12,1,5,6,0,5,2,2,0,3,2,1,8,2,2,6,5,9,3,5,3,3,8,7,0,10,5,4,0,6,6,4,7,4,8,7,10,23,6,9,6,3.0,5.4,4.83,0.0,5.6,4.5,3.5,0.0,5.0,4.0,4.0,4.38,3.0,6.0,4.0,5.6,8.33,4.33,5.6,4.0,19.2,14.5,3.6000000000000005,30.80000000000001,18.15,12.5,2.7,29.60000000000001,3.5,3.0,0.9000000000000001,6.200000000000003,6.65,6.0,2.7,10.0,4.2535,4.355,2.7,5.640000000000001
rzsm>0.8_pr>50,ssp245,2022,29,11,38,15,23,6,30,16,39,19,30,33,21,13,26,29,52,35,8,12,24,11,37,13,21,6,29,15,38,19,28,33,20,10,26,26,50,35,7,11,3,3,7,3,4,1,7,3,8,4,7,6,4,2,5,7,10,7,2,3,16,6,11,7,7,6,7,6,6,6,7,9,7,6,12,7,14,7,4,6,8.0,3.67,5.29,4.33,5.25,6.0,4.14,5.0,4.75,4.75,4.0,5.5,5.0,5.0,5.2,3.71,5.0,5.0,3.5,3.67,24.25,24.5,10.700000000000001,38.1,22.95,22.5,9.700000000000001,37.1,4.8,4.0,2.0,7.100000000000001,7.85,7.0,6.0,12.200000000000003,4.838,5.0,3.67,5.550000000000001
rzsm>0.8_pr>50,ssp245,2023,30,9,48,8,15,17,27,15,27,26,32,35,34,24,29,32,131,62,26,15,29,8,47,2,14,17,26,14,24,26,32,34,31,23,29,31,129,61,25,14,7,2,9,1,5,4,5,3,5,6,4,8,5,5,4,4,16,11,4,5,7,6,11,2,6,7,8,6,6,6,13,7,10,8,13,15,49,13,10,4,4.14,4.0,5.22,2.0,2.8,4.25,5.2,4.67,4.8,4.33,8.0,4.25,6.2,4.6,7.25,7.75,8.06,5.55,6.25,2.8,32.1,27.0,14.4,49.40000000000002,30.8,26.0,13.4,48.40000000000002,5.65,5.0,2.9000000000000004,9.200000000000003,10.35,7.5,5.800000000000001,13.200000000000003,5.106,4.734999999999999,2.8,7.775
rzsm>0.8_pr>50,ssp245,2024,38,4,50,13,56,18,24,16,12,15,32,41,38,19,36,15,68,8,14,31,36,3,49,12,55,17,23,15,12,12,31,39,38,18,35,11,67,8,12,31,7,1,11,3,10,6,5,4,2,3,7,6,7,4,6,3,10,2,4,6,12,3,7,6,12,4,7,6,6,6,7,13,7,7,10,7,19,6,6,7,5.14,3.0,4.45,4.0,5.5,2.83,4.6,3.75,6.0,4.0,4.43,6.5,5.43,4.5,5.83,3.67,6.7,4.0,3.0,5.17,27.4,21.5,11.600000000000001,50.60000000000001,26.2,20.5,10.700000000000001,49.60000000000001,5.35,5.5,2.0,10.0,7.9,7.0,5.800000000000001,12.100000000000001,4.625,4.475,3.0,6.050000000000001
rzsm>0.8_pr>50,ssp245,2025,33,25,3,2,25,19,10,26,36,28,13,46,7,39,10,26,58,25,31,34,33,25,3,0,22,17,9,26,35,26,12,44,6,38,10,26,53,24,30,33,6,5,1,0,5,4,2,5,7,7,3,8,2,8,4,5,9,7,5,5,7,6,3,0,6,6,7,11,6,6,7,10,4,6,3,7,19,6,10,9,5.5,5.0,3.0,0.0,4.4,4.25,4.5,5.2,5.0,3.71,4.0,5.5,3.0,4.75,2.5,5.2,5.89,3.43,6.0,6.6,24.8,25.5,6.6000000000000005,39.70000000000001,23.6,25.5,5.7,38.60000000000001,4.9,5.0,1.9000000000000001,8.0,6.95,6.0,3.0,10.100000000000001,4.371499999999999,4.625,2.95,5.901
rzsm>0.8_pr>50,ssp245,2026,53,29,34,8,21,0,7,29,23,50,30,36,16,7,19,35,67,16,43,31,53,29,34,8,21,0,7,28,23,49,28,33,16,7,19,35,67,15,42,30,7,5,7,2,4,0,1,7,5,7,5,6,3,1,4,5,13,3,5,6,14,8,8,4,8,0,7,5,7,14,10,8,7,7,6,13,10,7,17,7,7.57,5.8,4.86,4.0,5.25,0.0,7.0,4.0,4.6,7.0,5.6,5.5,5.33,7.0,4.75,7.0,5.15,5.0,8.4,5.0,27.7,29.0,7.0,50.300000000000004,27.2,28.0,7.0,49.400000000000006,4.8,5.0,1.0,7.0,8.35,7.5,4.9,14.0,5.440500000000001,5.29,4.0,7.057000000000001
rzsm>0.8_pr>50,ssp245,2027,55,54,75,1,31,27,11,46,46,23,24,12,11,13,0,25,57,1,31,21,54,53,73,0,31,26,10,45,45,21,24,12,11,13,0,23,54,0,31,21,11,12,11,0,8,6,2,9,8,5,3,2,4,3,0,7,10,0,3,4,7,8,11,0,7,8,6,8,11,6,12,6,4,6,0,6,19,0,15,8,4.91,4.42,6.64,0.0,3.88,4.33,5.0,5.0,5.62,4.2,8.0,6.0,2.75,4.33,0.0,3.29,5.4,0.0,10.33,5.25,28.2,24.5,1.0,55.2,27.35,23.5,0.0,54.0,5.4,4.5,0.0,11.0,7.4,7.0,0.0,12.300000000000004,4.4675,4.665,0.0,6.776000000000002
rzsm>0.8_pr>50,ssp245,2028,34,36,18,6,29,30,37,22,7,12,28,33,23,29,8,31,43,17,13,37,30,35,16,4,27,29,37,20,7,10,27,32,23,28,8,31,41,14,10,37,6,8,5,2,4,7,7,6,1,3,6,8,7,5,3,6,7,4,3,9,7,6,7,2,15,7,11,5,7,5,7,6,7,9,3,11,20,4,4,6,5.0,4.38,3.2,2.0,6.75,4.14,5.29,3.33,7.0,3.33,4.5,4.0,3.29,5.6,2.67,5.17,5.86,3.5,3.33,4.11,24.65,28.5,7.9,37.0,23.3,27.0,7.9,37.0,5.35,6.0,2.9000000000000004,8.0,7.45,7.0,3.9000000000000004,11.400000000000006,4.3225,4.125,3.1470000000000002,5.949000000000002
rzsm>0.8_pr>50,ssp245,2029,26,37,34,3,9,31,51,19,3,13,12,43,49,40,25,16,104,19,25,46,24,36,32,0,7,28,51,18,3,13,10,43,48,39,25,15,104,18,23,46,6,5,7,0,1,6,8,3,1,5,2,8,11,7,4,4,14,4,2,8,9,14,8,0,7,8,15,7,3,4,5,13,13,8,12,6,26,7,20,10,4.0,7.2,4.57,0.0,7.0,4.67,6.38,6.0,3.0,2.6,5.0,5.38,4.36,5.57,6.25,3.75,7.43,4.5,11.5,5.75,30.25,25.5,8.4,49.2,29.15,24.5,6.6000000000000005,48.300000000000004,5.3,5.0,1.0,8.300000000000004,9.75,8.0,3.9000000000000004,15.500000000000007,5.2455,5.1899999999999995,2.96,7.223000000000001
rzsm>0.8_pr>50,ssp245,2030,23,18,15,3,18,27,16,27,26,31,24,22,10,48,7,12,69,9,21,33,23,17,15,0,16,27,15,26,25,30,21,21,8,48,5,11,68,7,21,33,4,4,3,0,3,6,3,3,5,6,3,3,2,11,1,3,12,2,2,6,6,6,5,0,6,8,6,16,6,12,10,9,5,7,5,7,20,5,19,10,5.75,4.25,5.0,0.0,5.33,4.5,5.0,8.67,5.0,5.0,7.0,7.0,4.0,4.36,5.0,3.67,5.67,3.5,10.5,5.5,22.95,21.5,8.8,34.50000000000002,21.85,21.0,6.800000000000001,34.50000000000002,4.1,3.0,1.9000000000000001,6.500000000000007,8.4,6.5,5.0,16.300000000000004,5.235,5.0,3.653,7.1670000000000025
rzsm>0.8_pr>50,ssp245,2031,26,32,27,0,30,41,10,3,42,16,26,35,4,5,18,49,64,13,20,16,24,32,27,0,29,41,10,2,41,14,23,35,4,3,18,49,63,11,18,15,6,7,5,0,7,6,3,1,12,4,5,8,1,1,4,8,13,2,5,3,6,6,8,0,7,13,4,2,6,6,7,8,4,3,7,12,22,6,5,7,4.0,4.57,5.4,0.0,4.14,6.83,3.33,2.0,3.42,3.5,4.6,4.38,4.0,3.0,4.5,6.12,4.85,5.5,3.6,5.0,23.85,23.0,3.9000000000000004,42.70000000000001,22.95,20.5,2.9000000000000004,41.80000000000001,5.05,5.0,1.0,8.400000000000006,6.95,6.0,2.9000000000000004,12.100000000000001,4.137,4.26,2.9000000000000004,5.562000000000001
rzsm>0.8_pr>50,ssp245,2032,40,13,48,2,19,41,59,18,30,17,23,49,11,22,14,78,46,4,17,11,40,12,46,0,19,39,58,18,28,15,21,48,10,20,13,76,45,4,16,10,7,3,7,0,5,8,12,2,5,4,4,9,3,4,1,11,7,1,2,2,12,6,15,0,7,7,7,14,12,6,6,11,5,7,13,13,16,4,13,6,5.71,4.0,6.57,0.0,3.8,4.88,4.83,9.0,5.6,3.75,5.25,5.33,3.33,5.0,13.0,6.91,6.43,4.0,8.0,5.0,28.1,20.5,10.3,50.000000000000014,26.9,19.5,9.4,49.000000000000014,4.85,4.0,1.0,9.200000000000003,9.0,7.0,4.9,14.100000000000001,5.519499999999999,5.125,3.708,8.100000000000001
rzsm>0.8_pr>50,ssp245,2033,11,17,28,0,9,11,1,9,19,19,15,55,44,23,14,21,130,23,4,45,11,16,26,0,8,11,0,9,19,17,15,55,39,22,13,21,127,22,2,45,3,4,6,0,3,3,0,2,3,6,3,12,9,5,3,5,13,5,1,7,6,8,6,0,3,6,0,5,7,4,7,8,7,7,6,7,30,6,2,11,3.67,4.0,4.33,0.0,2.67,3.67,0.0,4.5,6.33,2.83,5.0,4.58,4.33,4.4,4.33,4.2,9.77,4.4,2.0,6.43,24.9,18.0,3.7,46.000000000000014,23.9,16.5,1.8000000000000003,46.000000000000014,4.65,3.5,0.9000000000000001,9.300000000000004,6.8,6.0,1.8000000000000003,8.300000000000004,4.072,4.33,1.8000000000000003,6.34
rzsm>0.8_pr>50,ssp245,2034,19,26,44,8,20,45,18,40,23,17,77,24,16,17,30,14,108,2,16,11,19,23,39,6,16,44,16,38,22,17,77,24,14,15,28,13,105,0,16,9,5,4,7,1,5,6,4,8,4,5,14,6,3,2,5,2,16,0,3,1,4,9,8,6,5,10,6,10,6,7,13,5,7,8,10,8,20,0,6,9,3.8,5.75,5.57,6.0,3.2,7.33,4.0,4.75,5.5,3.4,5.5,4.0,4.67,7.5,5.6,6.5,6.56,0.0,5.33,9.0,28.75,19.5,10.700000000000001,48.200000000000045,27.05,18.0,8.700000000000001,47.30000000000005,5.05,4.5,1.0,8.600000000000009,7.85,7.5,4.9,10.300000000000004,5.1979999999999995,5.5,3.38,7.347
rzsm>0.8_pr>50,ssp245,2035,46,39,16,7,23,25,0,37,32,6,22,12,17,15,8,40,94,0,21,10,45,36,15,6,21,24,0,36,31,6,19,10,17,15,8,40,94,0,19,9,8,8,5,2,5,4,0,5,7,1,5,4,5,3,2,5,12,0,4,3,9,6,6,4,6,11,0,11,10,6,6,4,4,6,6,12,27,0,6,4,5.62,4.5,3.0,3.0,4.2,6.0,0.0,7.2,4.43,6.0,3.8,2.5,3.4,5.0,4.0,8.0,7.83,0.0,4.75,3.0,23.5,19.0,5.4,40.60000000000001,22.55,18.0,5.4,40.50000000000001,4.4,4.5,0.9000000000000001,8.0,7.2,6.0,3.6000000000000005,11.100000000000001,4.3115000000000006,4.3149999999999995,2.2500000000000004,7.263000000000001
rzsm>0.8_pr>50,ssp245,2036,20,25,5,2,7,47,20,17,2,13,30,25,29,12,7,44,109,19,21,9,15,24,5,0,6,46,20,17,0,12,29,25,28,11,4,42,107,19,21,6,4,4,2,0,1,6,4,4,0,4,7,6,6,2,1,9,13,4,2,2,7,8,3,0,6,18,8,6,0,4,9,7,6,6,4,12,20,6,16,4,3.75,6.0,2.5,0.0,6.0,7.67,5.0,4.25,0.0,3.0,4.14,4.17,4.67,5.5,4.0,4.67,8.23,4.75,10.5,3.0,23.15,19.5,4.7,44.300000000000004,21.85,18.0,3.6000000000000005,42.400000000000006,4.05,4.0,0.9000000000000001,7.200000000000003,7.5,6.0,2.7,16.200000000000003,4.590000000000001,4.46,2.2500000000000004,7.726000000000001
rzsm>0.8_pr>50,ssp245,2037,22,31,40,8,5,35,0,30,10,18,41,26,11,29,35,44,96,21,10,23,22,29,40,8,5,33,0,30,10,18,39,24,10,26,33,42,95,21,10,21,5,5,7,2,2,6,0,6,2,5,9,5,2,4,5,6,8,6,3,6,6,10,13,5,3,7,0,9,6,6,7,9,6,12,14,13,41,6,6,5,4.4,5.8,5.71,4.0,2.5,5.5,0.0,5.0,5.0,3.6,4.33,4.8,5.0,6.5,6.6,7.0,11.88,3.5,3.33,3.5,26.75,24.5,7.7,41.300000000000004,25.8,23.0,7.7,40.2,4.7,5.0,2.0,7.100000000000001,9.2,6.5,4.800000000000001,13.100000000000001,4.897499999999999,4.9,3.2470000000000003,6.640000000000001
rzsm>0.8_pr>50,ssp245,2038,18,21,40,0,11,9,22,20,30,11,39,20,31,43,19,41,112,28,38,14,18,20,39,0,10,9,21,19,27,9,38,19,29,42,18,40,111,26,37,13,5,4,6,0,3,2,5,3,5,2,6,3,7,9,2,9,15,5,4,3,9,7,18,0,5,7,6,8,7,6,17,7,6,7,14,7,21,6,20,8,3.6,5.0,6.5,0.0,3.33,4.5,4.2,6.33,5.4,4.5,6.33,6.33,4.14,4.67,9.0,4.44,7.4,5.2,9.25,4.33,28.35,21.5,10.8,41.2,27.25,20.5,9.0,40.2,4.9,4.5,2.0,9.0,9.3,7.0,5.9,18.200000000000003,5.2225,4.835,3.573,7.560000000000002
rzsm>0.8_pr>50,ssp245,2039,15,18,11,0,26,28,40,7,34,18,26,19,35,10,18,38,97,14,4,25,14,18,10,0,26,28,39,5,32,17,26,16,35,9,18,36,96,14,3,24,4,4,2,0,4,6,10,1,5,3,5,4,6,3,4,7,12,3,1,6,6,9,8,0,9,11,13,5,10,7,7,6,8,4,7,10,36,6,3,6,3.5,4.5,5.0,0.0,6.5,4.67,3.9,5.0,6.4,5.67,5.2,4.0,5.83,3.0,4.5,5.14,8.0,4.67,3.0,4.0,24.15,18.5,6.7,38.2,23.3,18.0,4.800000000000001,36.300000000000004,4.5,4.0,1.0,7.300000000000004,8.55,7.0,3.9000000000000004,11.200000000000003,4.6240000000000006,4.67,3.0,6.41
rzsm>0.8_pr>50,ssp245,2040,29,26,23,0,68,16,25,5,19,12,32,22,25,5,21,21,113,12,36,3,28,26,20,0,67,16,24,5,17,12,32,21,24,5,21,20,111,12,36,3,5,7,3,0,11,3,6,1,3,2,6,4,4,1,4,5,18,3,4,1,10,6,12,0,9,9,6,5,6,6,14,7,12,5,6,7,30,5,15,3,5.6,3.71,6.67,0.0,6.09,5.33,4.0,5.0,5.67,6.0,5.33,5.25,6.0,5.0,5.25,4.0,6.17,4.0,9.0,3.0,25.65,21.5,4.800000000000001,39.200000000000045,25.0,20.5,4.800000000000001,39.100000000000044,4.55,4.0,1.0,7.400000000000006,8.65,6.5,4.800000000000001,14.100000000000001,5.0535000000000005,5.29,3.6390000000000002,6.220000000000001
rzsm>0.8_pr>50,ssp245,2041,18,29,48,0,23,37,9,44,18,15,25,19,8,37,38,56,131,21,46,17,15,29,46,0,22,37,8,44,17,14,22,18,7,37,35,55,128,20,44,17,2,8,8,0,5,6,2,7,4,3,4,4,2,9,6,11,17,4,5,3,11,7,8,0,7,9,5,11,6,7,10,6,4,7,10,11,27,6,25,9,7.5,3.62,5.75,0.0,4.4,6.17,4.0,6.29,4.25,4.67,5.5,4.5,3.5,4.11,5.83,5.0,7.53,5.0,8.8,5.67,31.95,24.0,8.9,48.80000000000001,30.75,22.0,7.9,46.90000000000001,5.5,4.5,2.0,9.200000000000003,9.3,7.5,4.9,12.40000000000002,5.1045,5.0,3.608,7.503
rzsm>0.8_pr>50,ssp245,2042,9,27,30,1,41,23,21,9,9,12,37,25,41,20,26,66,65,42,7,39,8,24,30,0,41,23,20,8,7,12,32,25,39,18,25,64,65,42,7,39,2,5,7,0,7,5,6,3,2,4,8,6,6,5,4,11,7,8,1,8,6,7,7,0,10,7,6,4,4,4,8,6,8,5,8,14,18,12,7,8,4.0,4.8,4.29,0.0,5.86,4.6,3.33,2.67,3.5,3.0,4.0,4.17,6.5,3.6,6.25,5.82,9.29,5.25,7.0,4.88,27.5,25.5,8.8,44.30000000000003,26.45,24.5,7.0,44.20000000000003,5.25,5.5,1.9000000000000001,8.0,7.45,7.0,4.0,12.200000000000003,4.6405,4.445,2.967,6.550000000000001
rzsm>0.8_pr>50,ssp245,2043,19,43,13,19,11,15,25,4,44,37,12,16,4,38,6,35,42,27,6,14,17,40,13,18,9,14,25,4,43,37,11,15,4,36,5,35,39,25,5,12,4,5,4,4,2,4,4,1,7,6,2,3,2,7,1,8,10,5,1,3,7,17,6,6,6,6,9,4,11,9,7,7,2,9,5,7,7,7,5,6,4.25,8.0,3.25,4.5,4.5,3.5,6.25,4.0,6.14,6.17,5.5,5.0,2.0,5.14,5.0,4.38,3.9,5.0,5.0,4.0,21.5,17.5,5.800000000000001,42.1,20.35,16.0,4.9,39.1,4.15,4.0,1.0,7.100000000000001,7.15,7.0,4.9,9.200000000000003,4.774,4.75,3.475,6.178
rzsm>0.8_pr>50,ssp245,2044,18,23,13,7,52,24,34,13,26,9,20,22,8,23,16,68,65,20,34,1,17,22,13,6,52,24,33,11,26,8,19,21,8,21,16,66,63,18,33,0,5,5,3,2,10,6,7,3,8,2,3,4,3,5,4,7,9,7,4,0,6,9,6,4,9,6,7,4,6,6,7,6,4,5,6,24,14,4,11,0,3.4,4.4,4.33,3.0,5.2,4.0,4.71,3.67,3.25,4.0,6.33,5.25,2.67,4.2,4.0,9.43,7.0,2.57,8.25,0.0,24.8,21.0,7.9,53.30000000000002,23.85,20.0,7.800000000000001,53.100000000000016,4.85,4.5,2.0,8.100000000000001,7.2,6.0,4.0,11.300000000000004,4.483,4.1,2.66,7.125000000000002
rzsm>0.8_pr>50,ssp245,2045,21,23,13,10,12,22,11,15,6,35,33,22,8,28,15,41,73,16,18,28,19,21,13,10,12,19,11,14,6,35,30,21,7,26,15,40,67,15,17,28,3,4,4,2,3,4,2,3,1,8,5,5,1,4,3,9,14,5,2,7,7,6,5,7,5,7,6,6,6,7,7,10,7,14,7,7,10,6,14,6,6.33,5.25,3.25,5.0,4.0,4.75,5.5,4.67,6.0,4.38,6.0,4.2,7.0,6.5,5.0,4.44,4.79,3.0,8.5,4.0,22.5,19.5,9.8,35.60000000000001,21.3,18.0,9.700000000000001,35.50000000000001,4.45,4.0,1.9000000000000001,8.100000000000001,7.5,7.0,5.9,10.400000000000006,5.128000000000001,4.895,3.9250000000000003,6.550000000000001
rzsm>0.8_pr>50,ssp245,2046,44,18,28,0,43,44,26,15,8,8,38,61,16,41,29,71,88,9,4,0,44,18,26,0,42,43,22,14,7,8,37,60,15,40,29,70,83,8,4,0,10,4,6,0,8,9,5,2,2,2,7,9,3,7,7,13,8,2,2,0,6,5,7,0,7,8,7,9,5,4,7,13,6,7,7,12,44,5,2,0,4.4,4.5,4.33,0.0,5.25,4.78,4.4,7.0,3.5,4.0,5.29,6.67,5.0,5.71,4.14,5.38,10.38,4.0,2.0,0.0,29.55,27.0,3.6000000000000005,62.000000000000014,28.5,24.0,3.6000000000000005,61.000000000000014,5.3,5.5,1.8000000000000003,9.100000000000001,8.05,7.0,1.8000000000000003,12.100000000000001,4.536499999999999,4.45,1.8000000000000003,6.703
rzsm>0.8_pr>50,ssp245,2047,49,25,20,1,10,16,16,15,6,30,23,18,38,22,28,43,101,27,29,37,46,24,19,0,8,15,15,15,6,30,20,16,32,21,27,42,100,26,29,37,11,5,3,0,3,3,4,4,1,6,4,3,8,3,4,11,13,8,3,6,11,7,11,0,3,6,6,5,6,15,7,9,7,12,7,8,16,6,19,11,4.18,4.8,6.33,0.0,2.67,5.0,3.75,3.75,6.0,5.0,5.0,5.33,4.0,7.0,6.75,3.82,7.69,3.25,9.67,6.17,27.7,24.0,9.600000000000001,43.60000000000001,26.4,22.5,7.800000000000001,42.400000000000006,5.15,4.0,2.8000000000000003,11.0,8.6,7.0,4.800000000000001,15.100000000000001,5.008,5.0,3.192,7.069000000000001
rzsm>0.8_pr>50,ssp245,2048,35,30,29,7,36,3,34,45,6,43,47,41,20,1,7,39,104,8,16,36,34,30,29,5,35,3,31,45,6,43,47,38,20,0,7,37,101,6,16,34,7,6,7,2,7,1,7,9,1,7,9,8,4,0,1,9,16,2,3,6,8,7,7,3,8,3,7,7,6,7,12,7,7,0,7,8,13,4,8,7,4.86,5.0,4.14,2.5,5.0,3.0,4.43,5.0,6.0,6.14,5.22,4.75,5.0,0.0,7.0,4.11,6.31,3.0,5.33,5.67,29.35,32.0,5.7,45.2,28.35,30.5,4.800000000000001,45.2,5.6,6.5,1.0,9.0,6.8,7.0,3.0,8.400000000000006,4.622999999999999,5.0,2.95,6.157
rzsm>0.8_pr>50,ssp245,2049,43,23,29,4,26,14,32,20,9,28,31,26,27,24,32,38,55,0,15,20,40,22,26,3,22,14,32,20,8,26,29,24,27,23,31,36,54,0,14,19,9,4,6,1,5,5,5,3,2,5,5,5,6,6,7,4,7,0,3,4,8,7,7,3,8,4,7,9,5,11,13,7,8,6,8,25,19,0,10,6,4.44,5.5,4.33,3.0,4.4,2.8,6.4,6.67,4.0,5.2,5.8,4.8,4.5,3.83,4.43,9.0,7.71,0.0,4.67,4.75,24.8,26.0,8.5,38.50000000000001,23.5,23.5,7.500000000000001,36.400000000000006,4.6,5.0,1.9000000000000001,7.0,8.55,7.5,3.9000000000000004,13.600000000000009,4.8115,4.585,2.98,6.774000000000002
rzsm>0.8_pr>50,ssp245,2050,16,23,28,4,30,26,1,14,11,37,45,12,16,5,32,42,48,20,29,13,12,23,27,0,29,26,0,14,10,36,45,11,15,5,32,42,46,20,29,12,4,5,7,0,5,6,0,3,1,6,8,3,4,2,6,6,11,4,6,2,4,11,6,0,8,7,0,6,10,9,8,6,5,3,8,14,15,7,7,8,3.0,4.6,3.86,0.0,5.8,4.33,0.0,4.67,10.0,6.0,5.62,3.67,3.75,2.5,5.33,7.0,4.18,5.0,4.83,6.0,22.6,21.5,4.9,42.300000000000004,21.7,21.5,4.500000000000001,42.300000000000004,4.45,4.5,0.9000000000000001,7.100000000000001,7.1,7.0,2.7,11.300000000000004,4.507,4.635,2.2500000000000004,6.100000000000001
rzsm>0.8_pr>50,ssp245,2051,4,28,27,9,26,12,25,25,22,0,13,30,34,9,20,30,46,17,13,25,3,28,23,7,24,12,24,24,21,0,13,27,33,8,18,30,45,17,13,23,1,5,4,2,8,2,4,5,7,0,1,5,6,2,4,6,10,3,2,7,3,10,10,5,6,8,8,6,5,0,13,7,10,6,6,6,8,7,9,6,3.0,5.6,5.75,3.5,3.0,6.0,6.0,4.8,3.0,0.0,13.0,5.4,5.5,4.0,4.5,5.0,4.5,5.67,6.5,3.29,20.75,23.5,8.5,30.400000000000006,19.65,22.0,6.6000000000000005,30.300000000000004,4.2,4.0,1.0,7.100000000000001,6.95,6.5,4.800000000000001,10.0,4.9005,4.9,3.0,6.050000000000001
