threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,MRI-ESM2-0_compound_day_total,CESM2_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,INM-CM5-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,MRI-ESM2-0_compound_event_total,CESM2_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,INM-CM5-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,CESM2_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,INM-CM5-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,CESM2_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,INM-CM5-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,CESM2_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,INM-CM5-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.95_pr>80,ssp245,2019,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,6,0,3,4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,4.0,1.05,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0
rzsm>0.95_pr>80,ssp245,2020,0,3,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.0,0.0,3.1000000000000014,0.5,0.0,0.0,3.0,0.15,0.0,0.0,1.0,0.5,0.0,0.0,3.0,0.5,0.0,0.0,3.0
rzsm>0.95_pr>80,ssp245,2021,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.45,0.0,0.0,0.20000000000000284,1.45,0.0,0.0,0.20000000000000284,0.1,0.0,0.0,0.10000000000000142,1.45,0.0,0.0,0.20000000000000284,1.45,0.0,0.0,0.20000000000000284
rzsm>0.95_pr>80,ssp245,2022,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,33,2,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,33,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,15,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,2.1,0.0,0.0,2.3000000000000043,2.1,0.0,0.0,2.3000000000000043,0.3,0.0,0.0,1.0,1.2,0.0,0.0,2.3000000000000043,1.0,0.0,0.0,2.3000000000000043
rzsm>0.95_pr>80,ssp245,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2024,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.95,0.0,0.0,2.200000000000003,0.95,0.0,0.0,2.200000000000003,0.15,0.0,0.0,1.0,0.95,0.0,0.0,2.200000000000003,0.95,0.0,0.0,2.200000000000003
rzsm>0.95_pr>80,ssp245,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2026,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.33,0.0,0.0,0.0,4.4,0.0,0.0,0.30000000000000426,4.4,0.0,0.0,0.30000000000000426,0.2,0.0,0.0,0.10000000000000142,2.8,0.0,0.0,0.30000000000000426,1.5665,0.0,0.0,0.30000000000000426
rzsm>0.95_pr>80,ssp245,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2028,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.75,0.0,0.0,2.3000000000000043,0.75,0.0,0.0,2.3000000000000043,0.2,0.0,0.0,1.0,0.75,0.0,0.0,2.3000000000000043,0.75,0.0,0.0,2.3000000000000043
rzsm>0.95_pr>80,ssp245,2029,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.175,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2031,6,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,3.200000000000003,0.7,0.0,0.0,3.200000000000003,0.15,0.0,0.0,1.0,0.7,0.0,0.0,3.200000000000003,0.7,0.0,0.0,3.200000000000003
rzsm>0.95_pr>80,ssp245,2032,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.55,0.0,0.0,0.30000000000000426,0.55,0.0,0.0,0.30000000000000426,0.1,0.0,0.0,0.10000000000000142,0.55,0.0,0.0,0.30000000000000426,0.55,0.0,0.0,0.30000000000000426
rzsm>0.95_pr>80,ssp245,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2034,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.6,0.0,0.0,0.5000000000000071,0.6,0.0,0.0,0.5000000000000071,0.1,0.0,0.0,0.10000000000000142,0.6,0.0,0.0,0.5000000000000071,0.6,0.0,0.0,0.5000000000000071
rzsm>0.95_pr>80,ssp245,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2036,10,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,45,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,33,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,15.0,0.0,0.0,0.0,3.5,0.0,0.0,6.400000000000006,3.5,0.0,0.0,6.400000000000006,0.35,0.0,0.0,1.0,2.9,0.0,0.0,6.400000000000006,2.0,0.0,0.0,6.400000000000006
rzsm>0.95_pr>80,ssp245,2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.7,0.0,0.0,0.20000000000000284,0.7,0.0,0.0,0.20000000000000284,0.1,0.0,0.0,0.10000000000000142,0.7,0.0,0.0,0.20000000000000284,0.7,0.0,0.0,0.20000000000000284
rzsm>0.95_pr>80,ssp245,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2039,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2040,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000057,0.95,0.0,0.0,0.4000000000000057,0.2,0.0,0.0,0.10000000000000142,0.7,0.0,0.0,0.4000000000000057,0.45,0.0,0.0,0.4000000000000057
rzsm>0.95_pr>80,ssp245,2041,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,5.0,0.0,1.85,0.0,0.0,1.0000000000000142,1.85,0.0,0.0,1.0000000000000142,0.2,0.0,0.0,0.20000000000000284,1.5,0.0,0.0,0.70000000000001,0.925,0.0,0.0,0.5000000000000071
rzsm>0.95_pr>80,ssp245,2043,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2044,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.10000000000000142,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,0.0,0.0,0.0,3.8,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.6335,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2046,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.10000000000000142,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.25,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0
rzsm>0.95_pr>80,ssp245,2048,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.4000000000000057,0.65,0.0,0.0,0.4000000000000057,0.1,0.0,0.0,0.10000000000000142,0.65,0.0,0.0,0.4000000000000057,0.65,0.0,0.0,0.4000000000000057
rzsm>0.95_pr>80,ssp245,2049,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,1.2,0.0,0.0,3.200000000000003,1.2,0.0,0.0,3.200000000000003,0.2,0.0,0.0,1.0,1.2,0.0,0.0,3.200000000000003,1.2,0.0,0.0,3.200000000000003
rzsm>0.95_pr>80,ssp245,2050,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.30000000000000426,0.25,0.0,0.0,0.20000000000000284,0.1,0.0,0.0,0.10000000000000142,0.25,0.0,0.0,0.20000000000000284,0.25,0.0,0.0,0.20000000000000284
rzsm>0.95_pr>80,ssp245,2051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,0.0,0.0,0.65,0.0,0.0,1.2000000000000028,0.6,0.0,0.0,0.30000000000000426,0.15,0.0,0.0,0.10000000000000142,0.4,0.0,0.0,0.30000000000000426,0.375,0.0,0.0,0.30000000000000426
rzsm>0.95_pr>80,ssp245,2052,0,0,0,0,0,0,5,0,4,0,3,0,0,2,0,4,14,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,2,0,4,14,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,5,0,4,0,3,0,0,2,0,4,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,1.6,0.0,0.0,4.100000000000001,1.6,0.0,0.0,4.100000000000001,0.35,0.0,0.0,1.0,1.45,0.0,0.0,4.100000000000001,1.25,0.0,0.0,4.100000000000001
