threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,EC-Earth3_compound_day_total,CNRM-ESM2-1_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,EC-Earth3_compound_event_total,CNRM-ESM2-1_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,EC-Earth3_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,EC-Earth3_compound_duration_max,CNRM-ESM2-1_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,EC-Earth3_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.98_pr>50,ssp245,2064,39,0,12,0,13,11,0,0,12,0,23,2,20,1,8,0,0,9,6,17,38,0,11,0,13,11,0,0,12,0,22,2,20,0,7,0,0,9,6,15,3,0,2,0,4,3,0,0,2,0,5,1,1,0,2,0,0,3,3,3,30,0,8,0,6,6,0,0,6,0,7,2,20,0,4,0,0,4,2,7,12.67,0.0,5.5,0.0,3.25,3.67,0.0,0.0,6.0,0.0,4.4,2.0,20.0,0.0,3.5,0.0,0.0,3.0,2.0,5.0,8.65,7.0,0.0,20.300000000000004,8.3,6.5,0.0,20.200000000000003,1.6,1.5,0.0,3.1000000000000014,5.1,3.0,0.0,9.200000000000017,3.5495000000000005,2.5,0.0,6.66700000000001
rzsm>0.98_pr>50,ssp245,2065,14,0,9,3,0,25,0,5,0,0,23,0,20,0,4,0,11,21,0,27,14,0,9,3,0,25,0,4,0,0,22,0,20,0,4,0,11,20,0,27,3,0,3,1,0,3,0,2,0,0,4,0,3,0,1,0,3,2,0,3,9,0,5,3,0,15,0,2,0,0,9,0,8,0,4,0,6,17,0,20,4.67,0.0,3.0,3.0,0.0,8.33,0.0,2.0,0.0,0.0,5.5,0.0,6.67,0.0,4.0,0.0,3.67,10.0,0.0,9.0,8.1,3.5,0.0,23.200000000000003,7.95,3.5,0.0,22.300000000000004,1.4,1.0,0.0,3.0,4.9,2.5,0.0,15.200000000000003,2.992,2.5,0.0,8.397
rzsm>0.98_pr>50,ssp245,2066,0,0,8,0,0,0,3,10,13,0,18,26,0,0,8,0,18,0,1,9,0,0,8,0,0,0,3,10,13,0,17,26,0,0,7,0,18,0,0,9,0,0,2,0,0,0,1,1,1,0,3,2,0,0,3,0,4,0,0,1,0,0,4,0,0,0,3,10,13,0,12,14,0,0,3,0,11,0,0,9,0.0,0.0,4.0,0.0,0.0,0.0,3.0,10.0,13.0,0.0,5.67,13.0,0.0,0.0,2.33,0.0,4.5,0.0,0.0,9.0,5.7,0.5,0.0,18.0,5.55,0.0,0.0,17.1,0.9,0.0,0.0,3.0,3.95,0.0,0.0,12.100000000000001,3.225,0.0,0.0,10.300000000000004
rzsm>0.98_pr>50,ssp245,2067,0,1,1,0,16,0,24,0,28,19,0,12,16,0,2,6,11,0,0,0,0,0,0,0,16,0,24,0,28,18,0,12,16,0,2,5,11,0,0,0,0,0,0,0,2,0,1,0,3,5,0,2,2,0,1,2,2,0,0,0,0,0,0,0,10,0,24,0,13,7,0,7,10,0,2,3,8,0,0,0,0.0,0.0,0.0,0.0,8.0,0.0,24.0,0.0,9.33,3.6,0.0,6.0,8.0,0.0,2.0,2.5,5.5,0.0,0.0,0.0,6.8,1.0,0.0,19.500000000000007,6.6,0.0,0.0,18.60000000000001,1.0,0.0,0.0,2.1000000000000014,4.2,0.0,0.0,10.300000000000004,3.4465000000000003,0.0,0.0,8.133000000000003
rzsm>0.98_pr>50,ssp245,2068,7,0,7,0,1,0,0,7,0,10,2,12,23,2,0,0,1,9,0,0,7,0,7,0,0,0,0,7,0,9,2,12,23,2,0,0,0,9,0,0,2,0,1,0,0,0,0,1,0,1,1,2,4,1,0,0,0,2,0,0,5,0,7,0,0,0,0,7,0,9,2,10,8,2,0,0,0,7,0,0,3.5,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,2.0,6.0,5.75,2.0,0.0,0.0,0.0,4.5,0.0,0.0,4.05,1.0,0.0,10.200000000000003,3.9,0.0,0.0,9.300000000000004,0.75,0.0,0.0,2.0,2.85,0.0,0.0,8.100000000000001,2.3375,0.0,0.0,7.0
rzsm>0.98_pr>50,ssp245,2069,18,2,0,0,0,37,5,8,4,0,0,3,0,2,0,0,0,7,8,8,18,2,0,0,0,37,4,8,4,0,0,3,0,0,0,0,0,7,7,8,4,1,0,0,0,6,1,1,2,0,0,1,0,0,0,0,0,2,2,2,6,2,0,0,0,10,4,8,2,0,0,3,0,0,0,0,0,5,5,5,4.5,2.0,0.0,0.0,0.0,6.17,4.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,4.0,5.1,2.0,0.0,9.000000000000014,4.9,1.0,0.0,9.000000000000014,1.1,0.5,0.0,2.200000000000003,2.5,1.0,0.0,6.200000000000003,2.0335,1.0,0.0,4.6670000000000025
rzsm>0.98_pr>50,ssp245,2070,6,16,0,0,0,13,34,6,0,0,1,12,0,0,14,0,8,1,28,30,6,15,0,0,0,12,34,5,0,0,0,12,0,0,14,0,8,0,27,28,1,4,0,0,0,3,4,1,0,0,0,1,0,0,1,0,2,0,5,5,6,8,0,0,0,5,19,5,0,0,0,12,0,0,14,0,4,0,9,10,6.0,3.75,0.0,0.0,0.0,4.0,8.5,5.0,0.0,0.0,0.0,12.0,0.0,0.0,14.0,0.0,4.0,0.0,5.4,5.6,8.45,3.5,0.0,28.200000000000003,8.05,2.5,0.0,27.1,1.35,0.5,0.0,4.100000000000001,4.6,2.0,0.0,12.200000000000003,3.4125,1.875,0.0,8.850000000000005
rzsm>0.98_pr>50,ssp245,2071,0,3,17,0,1,28,6,0,4,0,1,10,4,15,5,0,0,17,11,2,0,3,17,0,0,27,6,0,4,0,0,10,4,13,5,0,0,17,11,2,0,1,3,0,0,6,2,0,1,0,0,2,1,3,1,0,0,4,3,1,0,3,8,0,0,8,3,0,4,0,0,8,4,6,5,0,0,7,5,2,0.0,3.0,5.67,0.0,0.0,4.5,3.0,0.0,4.0,0.0,0.0,5.0,4.0,4.33,5.0,0.0,0.0,4.25,3.67,2.0,6.2,3.5,0.0,17.0,5.95,3.5,0.0,17.0,1.4,1.0,0.0,3.1000000000000014,3.15,3.0,0.0,8.0,2.4210000000000003,3.0,0.0,5.0
rzsm>0.98_pr>50,ssp245,2072,14,2,2,0,18,4,9,0,20,0,15,38,1,2,7,33,5,6,14,1,14,2,2,0,16,2,8,0,20,0,14,38,0,0,7,30,5,6,14,0,3,1,1,0,4,1,2,0,2,0,3,3,0,0,1,2,2,1,2,0,8,2,2,0,6,2,4,0,14,0,6,22,0,0,7,21,3,6,12,0,4.67,2.0,2.0,0.0,4.0,2.0,4.0,0.0,10.0,0.0,4.67,12.67,0.0,0.0,7.0,15.0,2.5,6.0,7.0,0.0,9.55,5.5,0.0,21.30000000000002,8.9,5.5,0.0,21.000000000000014,1.4,1.0,0.0,3.0,5.75,3.5,0.0,14.70000000000001,4.1755,3.25,0.0,10.267000000000003
rzsm>0.98_pr>50,ssp245,2073,16,0,0,0,3,18,0,7,15,16,11,39,0,9,8,30,8,10,21,25,16,0,0,0,3,17,0,7,15,15,11,38,0,8,8,30,8,10,19,25,4,0,0,0,1,3,0,2,2,3,1,4,0,1,1,3,2,2,2,4,6,0,0,0,3,7,0,4,13,7,11,21,0,8,8,15,5,6,12,11,4.0,0.0,0.0,0.0,3.0,5.67,0.0,3.5,7.5,5.0,11.0,9.5,0.0,8.0,8.0,10.0,4.0,5.0,9.5,6.25,11.8,9.5,0.0,25.500000000000007,11.5,9.0,0.0,25.500000000000007,1.75,2.0,0.0,4.0,6.85,6.5,0.0,13.200000000000003,4.996,5.0,0.0,9.55
rzsm>0.98_pr>50,ssp245,2074,21,2,2,9,6,12,0,3,0,5,24,0,3,0,6,0,0,0,18,0,20,2,0,9,6,12,0,3,0,4,24,0,2,0,6,0,0,0,17,0,4,1,0,3,1,3,0,1,0,1,3,0,1,0,1,0,0,0,5,0,9,2,0,4,6,5,0,3,0,4,11,0,2,0,6,0,0,0,5,0,5.0,2.0,0.0,3.0,6.0,4.0,0.0,3.0,0.0,4.0,8.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,3.4,0.0,5.55,2.5,0.0,18.300000000000004,5.25,2.0,0.0,17.300000000000004,1.2,1.0,0.0,3.1000000000000014,2.85,2.0,0.0,6.300000000000004,2.32,2.0,0.0,6.0
rzsm>0.98_pr>50,ssp245,2075,6,17,28,0,0,13,1,0,23,3,0,3,9,0,15,0,1,0,2,0,6,17,27,0,0,13,0,0,22,3,0,3,9,0,14,0,0,0,2,0,2,3,5,0,0,2,0,0,5,1,0,1,1,0,2,0,0,0,1,0,4,12,11,0,0,11,0,0,8,3,0,3,9,0,9,0,0,0,2,0,3.0,5.67,5.4,0.0,0.0,6.5,0.0,0.0,4.4,3.0,0.0,3.0,9.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,6.05,1.5,0.0,17.60000000000001,5.8,1.0,0.0,17.500000000000007,1.15,0.5,0.0,3.200000000000003,3.6,1.0,0.0,11.0,2.4485,1.0,0.0,6.550000000000001
rzsm>0.98_pr>50,ssp245,2076,0,12,0,0,22,0,8,3,2,0,0,36,0,11,1,0,7,0,0,13,0,11,0,0,22,0,7,2,2,0,0,36,0,9,0,0,7,0,0,13,0,4,0,0,3,0,2,1,1,0,0,3,0,3,0,0,2,0,0,3,0,4,0,0,15,0,5,2,2,0,0,26,0,4,0,0,5,0,0,6,0.0,2.75,0.0,0.0,7.33,0.0,3.5,2.0,2.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,3.5,0.0,0.0,4.33,5.75,0.5,0.0,13.900000000000013,5.45,0.0,0.0,13.900000000000013,1.1,0.0,0.0,3.0,3.45,0.0,0.0,6.900000000000013,2.0204999999999997,0.0,0.0,4.630000000000004
rzsm>0.98_pr>50,ssp245,2077,15,16,0,2,0,4,0,0,0,22,7,15,0,8,2,14,0,0,0,0,15,16,0,2,0,3,0,0,0,21,7,12,0,7,2,14,0,0,0,0,2,4,0,1,0,1,0,0,0,5,2,3,0,2,1,2,0,0,0,0,8,7,0,2,0,3,0,0,0,7,4,6,0,5,2,9,0,0,0,0,7.5,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.2,3.5,4.0,0.0,3.5,2.0,7.0,0.0,0.0,0.0,0.0,5.25,1.0,0.0,15.100000000000001,4.95,1.0,0.0,15.100000000000001,1.15,0.5,0.0,3.1000000000000014,2.65,1.0,0.0,7.100000000000001,2.035,1.0,0.0,4.480000000000004
rzsm>0.98_pr>50,ssp245,2078,0,15,2,0,8,9,6,0,1,20,8,51,0,0,0,3,53,3,2,0,0,12,2,0,6,9,6,0,0,20,8,49,0,0,0,3,53,3,2,0,0,2,1,0,2,1,2,0,0,3,1,5,0,0,0,1,4,1,1,0,0,7,2,0,3,9,4,0,0,13,8,17,0,0,0,3,23,3,2,0,0.0,6.0,2.0,0.0,3.0,9.0,3.0,0.0,0.0,6.67,8.0,9.8,0.0,0.0,0.0,3.0,13.25,3.0,2.0,0.0,9.05,2.5,0.0,23.100000000000044,8.65,2.5,0.0,22.90000000000004,1.2,1.0,0.0,3.1000000000000014,4.7,2.5,0.0,13.400000000000006,3.436,2.5,0.0,9.080000000000002
rzsm>0.98_pr>50,ssp245,2079,0,13,2,0,5,27,12,0,0,0,17,5,0,2,3,0,0,15,0,12,0,12,2,0,5,27,12,0,0,0,17,5,0,2,3,0,0,15,0,12,0,1,1,0,1,6,3,0,0,0,3,1,0,1,1,0,0,2,0,1,0,12,2,0,5,6,5,0,0,0,8,5,0,2,3,0,0,10,0,12,0.0,12.0,2.0,0.0,5.0,4.5,4.0,0.0,0.0,0.0,5.67,5.0,0.0,2.0,3.0,0.0,0.0,7.5,0.0,12.0,5.65,2.0,0.0,15.200000000000003,5.6,2.0,0.0,15.200000000000003,1.05,1.0,0.0,3.0,3.5,2.0,0.0,10.200000000000003,3.1335,2.0,0.0,7.950000000000006
rzsm>0.98_pr>50,ssp245,2080,10,10,6,0,2,0,31,9,0,6,46,24,0,2,14,0,0,5,9,0,9,9,4,0,2,0,31,9,0,6,46,22,0,2,14,0,0,4,9,0,1,2,2,0,1,0,4,1,0,1,7,4,0,1,2,0,0,1,2,0,9,6,2,0,2,0,17,9,0,6,12,9,0,2,7,0,0,4,6,0,9.0,4.5,2.0,0.0,2.0,0.0,7.75,9.0,0.0,6.0,6.57,5.5,0.0,2.0,7.0,0.0,0.0,4.0,4.5,0.0,8.7,5.5,0.0,24.70000000000001,8.35,4.0,0.0,22.900000000000013,1.45,1.0,0.0,4.0,4.55,3.0,0.0,9.300000000000004,3.4909999999999997,3.0,0.0,7.875000000000002
rzsm>0.98_pr>50,ssp245,2081,9,0,0,3,0,13,2,23,23,4,10,7,26,0,4,2,0,6,23,16,9,0,0,2,0,13,2,22,22,4,9,6,26,0,4,2,0,6,23,14,1,0,0,1,0,3,1,2,4,1,2,2,2,0,1,1,0,1,3,4,9,0,0,2,0,7,2,11,8,4,7,4,18,0,4,2,0,6,16,6,9.0,0.0,0.0,2.0,0.0,4.33,2.0,11.0,5.5,4.0,4.5,3.0,13.0,0.0,4.0,2.0,0.0,6.0,7.67,3.5,8.55,5.0,0.0,23.0,8.2,5.0,0.0,22.1,1.45,1.0,0.0,3.1000000000000014,5.3,4.0,0.0,11.500000000000007,4.075,3.75,0.0,9.200000000000003
rzsm>0.98_pr>50,ssp245,2082,32,0,6,0,0,7,4,0,5,6,1,0,11,0,30,0,0,0,9,0,31,0,6,0,0,7,4,0,5,6,0,0,11,0,30,0,0,0,8,0,5,0,1,0,0,1,1,0,2,2,0,0,1,0,3,0,0,0,3,0,11,0,6,0,0,7,4,0,3,4,0,0,11,0,15,0,0,0,4,0,6.2,0.0,6.0,0.0,0.0,7.0,4.0,0.0,2.5,3.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,2.67,0.0,5.55,0.5,0.0,12.900000000000027,5.4,0.0,0.0,12.900000000000027,0.95,0.0,0.0,3.0,3.25,0.0,0.0,11.0,2.6185,0.0,0.0,7.300000000000004
rzsm>0.98_pr>50,ssp245,2083,15,21,0,0,0,17,0,6,0,15,0,0,10,2,2,0,0,0,16,4,14,21,0,0,0,17,0,5,0,15,0,0,10,2,2,0,0,0,16,3,3,2,0,0,0,3,0,1,0,2,0,0,1,1,1,0,0,0,3,1,7,17,0,0,0,9,0,5,0,12,0,0,10,2,2,0,0,0,7,3,4.67,10.5,0.0,0.0,0.0,5.67,0.0,5.0,0.0,7.5,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,5.33,3.0,5.4,1.0,0.0,16.1,5.25,1.0,0.0,16.1,0.9,0.5,0.0,3.0,3.7,1.0,0.0,10.200000000000003,2.7835,1.0,0.0,7.7500000000000036
rzsm>0.98_pr>50,ssp245,2084,0,4,0,1,9,7,0,0,20,12,3,0,4,0,0,7,4,6,0,9,0,4,0,0,5,7,0,0,19,11,2,0,4,0,0,7,3,5,0,9,0,1,0,0,2,2,0,0,4,2,1,0,1,0,0,3,1,1,0,2,0,4,0,0,3,5,0,0,8,7,2,0,4,0,0,3,3,5,0,6,0.0,4.0,0.0,0.0,2.5,3.5,0.0,0.0,4.75,5.5,2.0,0.0,4.0,0.0,0.0,2.33,3.0,5.0,0.0,4.5,4.3,3.5,0.0,9.300000000000004,3.8,2.5,0.0,9.200000000000003,1.0,1.0,0.0,2.1000000000000014,2.5,2.5,0.0,6.100000000000001,2.054,2.165,0.0,4.775
rzsm>0.98_pr>50,ssp245,2085,23,0,0,0,10,3,10,6,20,2,12,32,9,9,0,0,6,0,11,3,22,0,0,0,10,2,10,6,19,2,11,32,7,8,0,0,4,0,11,3,2,0,0,0,2,1,2,1,4,1,1,5,1,4,0,0,2,0,2,1,17,0,0,0,7,2,8,6,10,2,11,10,7,2,0,0,2,0,9,3,11.0,0.0,0.0,0.0,5.0,2.0,5.0,6.0,4.75,2.0,11.0,6.4,7.0,2.0,0.0,0.0,2.0,0.0,5.5,3.0,7.8,6.0,0.0,20.300000000000004,7.35,5.0,0.0,19.300000000000004,1.45,1.0,0.0,4.0,4.8,2.5,0.0,10.100000000000001,3.6325000000000003,2.5,0.0,7.400000000000006
rzsm>0.98_pr>50,ssp245,2086,8,5,1,10,0,7,0,0,26,11,26,2,0,5,7,8,0,6,12,10,7,5,0,10,0,7,0,0,25,11,26,2,0,5,7,8,0,6,10,8,2,1,0,1,0,2,0,0,3,2,5,1,0,1,3,3,0,2,3,2,5,5,0,10,0,4,0,0,12,8,9,2,0,5,3,4,0,4,5,6,3.5,5.0,0.0,10.0,0.0,3.5,0.0,0.0,8.33,5.5,5.2,2.0,0.0,5.0,2.33,2.67,0.0,3.0,3.33,4.0,7.2,6.5,0.0,13.40000000000002,6.85,6.5,0.0,12.40000000000002,1.55,1.5,0.0,3.0,4.1,4.0,0.0,9.100000000000001,3.168,3.165,0.0,5.783000000000004
rzsm>0.98_pr>50,ssp245,2087,0,0,8,5,6,26,0,0,4,6,0,1,0,0,18,26,0,0,21,0,0,0,8,5,6,26,0,0,4,6,0,0,0,0,17,26,0,0,19,0,0,0,2,1,3,4,0,0,1,2,0,0,0,0,3,4,0,0,3,0,0,0,6,5,2,10,0,0,4,4,0,0,0,0,8,10,0,0,10,0,0.0,0.0,4.0,5.0,2.0,6.5,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,5.67,6.5,0.0,0.0,6.33,0.0,6.05,0.5,0.0,21.500000000000007,5.85,0.0,0.0,19.70000000000001,1.15,0.0,0.0,3.1000000000000014,2.95,0.0,0.0,10.0,2.15,0.0,0.0,6.347
rzsm>0.98_pr>50,ssp245,2088,9,4,0,0,0,2,0,5,6,1,17,3,0,13,8,0,18,0,17,0,9,3,0,0,0,2,0,5,6,0,16,3,0,11,7,0,18,0,17,0,1,1,0,0,0,1,0,1,1,0,2,1,0,1,1,0,4,0,2,0,9,3,0,0,0,2,0,5,6,0,9,3,0,11,7,0,9,0,13,0,9.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,8.0,3.0,0.0,11.0,7.0,0.0,4.5,0.0,8.5,0.0,5.15,2.5,0.0,17.0,4.85,2.5,0.0,16.1,0.8,1.0,0.0,2.0,3.85,2.5,0.0,9.200000000000003,3.35,2.5,0.0,8.55
rzsm>0.98_pr>50,ssp245,2089,10,22,0,0,20,14,0,0,6,0,14,31,6,17,12,0,11,0,11,11,9,21,0,0,20,13,0,0,6,0,13,30,6,16,11,0,11,0,11,9,3,4,0,0,3,2,0,0,2,0,2,3,2,3,2,0,2,0,2,3,3,9,0,0,12,11,0,0,3,0,10,13,4,10,6,0,8,0,6,5,3.0,5.25,0.0,0.0,6.67,6.5,0.0,0.0,3.0,0.0,6.5,10.0,3.0,5.33,5.5,0.0,5.5,0.0,5.5,3.0,9.25,10.5,0.0,20.200000000000003,8.8,9.0,0.0,20.1,1.65,2.0,0.0,3.0,5.0,4.5,0.0,11.100000000000001,3.4375,3.0,0.0,6.517
rzsm>0.98_pr>50,ssp245,2090,19,16,0,0,0,0,0,0,0,30,19,11,3,9,8,0,21,10,0,23,19,16,0,0,0,0,0,0,0,30,19,10,2,8,7,0,21,9,0,23,5,2,0,0,0,0,0,0,0,3,4,2,1,2,2,0,3,2,0,2,6,11,0,0,0,0,0,0,0,18,9,8,2,5,4,0,9,6,0,15,3.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.75,5.0,2.0,4.0,3.5,0.0,7.0,4.5,0.0,11.5,8.45,5.5,0.0,21.200000000000003,8.2,4.5,0.0,21.200000000000003,1.4,1.5,0.0,3.1000000000000014,4.65,3.0,0.0,11.400000000000006,3.2024999999999997,2.75,0.0,8.200000000000003
rzsm>0.98_pr>50,ssp245,2091,0,0,0,9,0,33,0,7,0,12,10,12,0,11,6,0,29,21,16,11,0,0,0,8,0,32,0,7,0,12,10,11,0,11,6,0,29,20,13,10,0,0,0,2,0,6,0,2,0,4,2,2,0,4,2,0,3,3,3,4,0,0,0,5,0,10,0,5,0,6,6,6,0,4,4,0,17,12,7,4,0.0,0.0,0.0,4.0,0.0,5.33,0.0,3.5,0.0,3.0,5.0,5.5,0.0,2.75,3.0,0.0,9.67,6.67,4.33,2.5,8.85,8.0,0.0,21.80000000000001,8.45,7.5,0.0,20.900000000000013,1.85,2.0,0.0,4.0,4.3,4.0,0.0,10.200000000000003,2.7625,2.875,0.0,5.617000000000002
rzsm>0.98_pr>50,ssp245,2092,0,0,14,0,0,33,4,0,0,0,13,19,0,0,5,3,16,21,0,0,0,0,14,0,0,32,3,0,0,0,13,16,0,0,4,3,16,21,0,0,0,0,4,0,0,7,1,0,0,0,2,2,0,0,2,1,3,2,0,0,0,0,7,0,0,13,3,0,0,0,9,11,0,0,2,3,8,17,0,0,0.0,0.0,3.5,0.0,0.0,4.57,3.0,0.0,0.0,0.0,6.5,8.0,0.0,0.0,2.0,3.0,5.33,10.5,0.0,0.0,6.4,0.0,0.0,19.200000000000003,6.1,0.0,0.0,16.500000000000007,1.2,0.0,0.0,3.1000000000000014,3.65,0.0,0.0,11.200000000000003,2.32,0.0,0.0,6.650000000000002
rzsm>0.98_pr>50,ssp245,2093,0,0,1,0,5,54,22,0,0,3,2,29,18,2,11,36,2,0,3,0,0,0,0,0,5,53,22,0,0,3,2,28,18,0,10,36,2,0,3,0,0,0,0,0,1,5,4,0,0,1,1,2,3,0,3,6,1,0,1,0,0,0,0,0,5,21,12,0,0,3,2,18,8,0,5,15,2,0,3,0,0.0,0.0,0.0,0.0,5.0,10.6,5.5,0.0,0.0,3.0,2.0,14.0,6.0,0.0,3.33,6.0,2.0,0.0,3.0,0.0,9.4,2.0,0.0,29.70000000000001,9.1,2.0,0.0,28.80000000000001,1.4,1.0,0.0,4.100000000000001,4.7,2.0,0.0,15.300000000000004,3.0215,2.0,0.0,6.460000000000006
rzsm>0.98_pr>50,ssp245,2094,1,0,7,1,11,28,5,7,0,20,13,11,6,0,31,6,13,4,7,2,0,0,7,0,11,28,5,7,0,19,13,11,6,0,31,6,13,4,7,2,0,0,1,0,2,4,1,2,0,3,2,1,2,0,6,3,1,1,3,1,0,0,7,0,8,13,5,5,0,10,8,11,4,0,13,2,13,4,3,2,0.0,0.0,7.0,0.0,5.5,7.0,5.0,3.5,0.0,6.33,6.5,11.0,3.0,0.0,5.17,2.0,13.0,4.0,2.33,2.0,8.65,6.5,0.0,20.80000000000001,8.5,6.5,0.0,19.900000000000013,1.65,1.0,0.0,3.1000000000000014,5.4,4.5,0.0,13.0,4.1665,3.75,0.0,7.400000000000006
rzsm>0.98_pr>50,ssp245,2095,40,7,2,0,16,28,11,15,0,0,5,13,0,2,22,0,27,7,10,5,39,7,2,0,16,28,10,15,0,0,5,13,0,2,22,0,25,7,10,5,5,2,1,0,2,3,3,1,0,0,1,3,0,1,2,0,2,1,3,2,11,4,2,0,13,15,4,15,0,0,5,7,0,2,14,0,13,7,5,3,7.8,3.5,2.0,0.0,8.0,9.33,3.33,15.0,0.0,0.0,5.0,4.33,0.0,2.0,11.0,0.0,12.5,7.0,3.33,2.5,10.5,7.0,0.0,27.1,10.3,7.0,0.0,25.300000000000004,1.6,1.5,0.0,3.0,6.0,4.5,0.0,14.100000000000001,4.8309999999999995,3.415,0.0,11.150000000000002
rzsm>0.98_pr>50,ssp245,2096,0,0,0,7,0,25,25,12,0,0,33,30,54,1,8,0,3,0,10,0,0,0,0,7,0,23,22,12,0,0,33,29,54,0,8,0,2,0,9,0,0,0,0,1,0,3,4,2,0,0,3,5,6,0,3,0,1,0,3,0,0,0,0,7,0,11,9,8,0,0,19,9,17,0,4,0,2,0,5,0,0.0,0.0,0.0,7.0,0.0,7.67,5.5,6.0,0.0,0.0,11.0,5.8,9.0,0.0,2.67,0.0,2.0,0.0,3.0,0.0,10.4,2.0,0.0,30.300000000000004,9.95,1.0,0.0,29.400000000000006,1.55,0.5,0.0,4.100000000000001,4.55,1.0,0.0,11.600000000000009,2.982,1.0,0.0,7.803000000000002
