threshold,ssp,date,GFDL-ESM4_compound_day_total,CNRM-CM6-1_compound_day_total,GISS-E2-1-G_compound_day_total,CESM2_compound_day_total,INM-CM5-0_compound_day_total,ACCESS-CM2_compound_day_total,ACCESS-ESM1-5_compound_day_total,FGOALS-g3_compound_day_total,NorESM2-LM_compound_day_total,INM-CM4-8_compound_day_total,CNRM-ESM2-1_compound_day_total,EC-Earth3_compound_day_total,MPI-ESM1-2-LR_compound_day_total,NorESM2-MM_compound_day_total,MPI-ESM1-2-HR_compound_day_total,CMCC-ESM2_compound_day_total,GFDL-CM4_compound_day_total,MIROC-ES2L_compound_day_total,KACE-1-0-G_compound_day_total,MRI-ESM2-0_compound_day_total,GFDL-ESM4_compound_event_total,CNRM-CM6-1_compound_event_total,GISS-E2-1-G_compound_event_total,CESM2_compound_event_total,INM-CM5-0_compound_event_total,ACCESS-CM2_compound_event_total,ACCESS-ESM1-5_compound_event_total,FGOALS-g3_compound_event_total,NorESM2-LM_compound_event_total,INM-CM4-8_compound_event_total,CNRM-ESM2-1_compound_event_total,EC-Earth3_compound_event_total,MPI-ESM1-2-LR_compound_event_total,NorESM2-MM_compound_event_total,MPI-ESM1-2-HR_compound_event_total,CMCC-ESM2_compound_event_total,GFDL-CM4_compound_event_total,MIROC-ES2L_compound_event_total,KACE-1-0-G_compound_event_total,MRI-ESM2-0_compound_event_total,GFDL-ESM4_compound_sequence_total,CNRM-CM6-1_compound_sequence_total,GISS-E2-1-G_compound_sequence_total,CESM2_compound_sequence_total,INM-CM5-0_compound_sequence_total,ACCESS-CM2_compound_sequence_total,ACCESS-ESM1-5_compound_sequence_total,FGOALS-g3_compound_sequence_total,NorESM2-LM_compound_sequence_total,INM-CM4-8_compound_sequence_total,CNRM-ESM2-1_compound_sequence_total,EC-Earth3_compound_sequence_total,MPI-ESM1-2-LR_compound_sequence_total,NorESM2-MM_compound_sequence_total,MPI-ESM1-2-HR_compound_sequence_total,CMCC-ESM2_compound_sequence_total,GFDL-CM4_compound_sequence_total,MIROC-ES2L_compound_sequence_total,KACE-1-0-G_compound_sequence_total,MRI-ESM2-0_compound_sequence_total,GFDL-ESM4_compound_duration_max,CNRM-CM6-1_compound_duration_max,GISS-E2-1-G_compound_duration_max,CESM2_compound_duration_max,INM-CM5-0_compound_duration_max,ACCESS-CM2_compound_duration_max,ACCESS-ESM1-5_compound_duration_max,FGOALS-g3_compound_duration_max,NorESM2-LM_compound_duration_max,INM-CM4-8_compound_duration_max,CNRM-ESM2-1_compound_duration_max,EC-Earth3_compound_duration_max,MPI-ESM1-2-LR_compound_duration_max,NorESM2-MM_compound_duration_max,MPI-ESM1-2-HR_compound_duration_max,CMCC-ESM2_compound_duration_max,GFDL-CM4_compound_duration_max,MIROC-ES2L_compound_duration_max,KACE-1-0-G_compound_duration_max,MRI-ESM2-0_compound_duration_max,GFDL-ESM4_compound_duration_mean,CNRM-CM6-1_compound_duration_mean,GISS-E2-1-G_compound_duration_mean,CESM2_compound_duration_mean,INM-CM5-0_compound_duration_mean,ACCESS-CM2_compound_duration_mean,ACCESS-ESM1-5_compound_duration_mean,FGOALS-g3_compound_duration_mean,NorESM2-LM_compound_duration_mean,INM-CM4-8_compound_duration_mean,CNRM-ESM2-1_compound_duration_mean,EC-Earth3_compound_duration_mean,MPI-ESM1-2-LR_compound_duration_mean,NorESM2-MM_compound_duration_mean,MPI-ESM1-2-HR_compound_duration_mean,CMCC-ESM2_compound_duration_mean,GFDL-CM4_compound_duration_mean,MIROC-ES2L_compound_duration_mean,KACE-1-0-G_compound_duration_mean,MRI-ESM2-0_compound_duration_mean,mean_day_total,med_day_total,p10_day_total,p90_day_total,mean_event_total,med_event_total,p10_event_total,p90_event_total,mean_sequence_total,med_sequence_total,p10_sequence_total,p90_sequence_total,mean_duration_max,med_duration_max,p10_duration_max,p90_duration_max,mean_duration_mean,med_duration_mean,p10_duration_mean,p90_duration_mean
rzsm>0.95_pr>80,ssp245,2035,3,10,16,0,1,1,5,0,6,0,0,6,12,10,10,8,12,7,5,4,3,10,16,0,0,0,4,0,6,0,0,4,12,10,8,8,12,7,5,4,1,2,5,0,0,0,1,0,2,0,0,1,2,2,2,2,2,1,1,1,3,7,5,0,0,0,4,0,4,0,0,4,7,7,5,6,10,7,5,4,3.0,5.0,3.2,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,6.0,5.0,4.0,4.0,6.0,7.0,5.0,4.0,5.8,5.5,0.0,12.0,5.45,4.5,0.0,12.0,1.25,1.0,0.0,2.0,3.9,4.0,0.0,7.0,3.16,4.0,0.0,6.0
rzsm>0.95_pr>80,ssp245,2036,17,0,10,0,7,12,0,0,1,0,7,0,9,9,14,4,3,0,0,0,15,0,10,0,6,10,0,0,0,0,7,0,9,9,11,4,3,0,0,0,2,0,3,0,2,2,0,0,0,0,2,0,2,2,3,2,1,0,0,0,8,0,5,0,4,7,0,0,0,0,4,0,5,5,6,2,3,0,0,0,7.5,0.0,3.33,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.5,0.0,4.5,4.5,3.67,2.0,3.0,0.0,0.0,0.0,4.65,2.0,0.0,12.200000000000003,4.2,1.5,0.0,10.100000000000001,1.05,0.5,0.0,2.1000000000000014,2.45,1.0,0.0,6.100000000000001,2.0,1.0,0.0,4.550000000000001
rzsm>0.95_pr>80,ssp245,2037,11,7,2,1,2,8,8,0,4,3,11,0,10,24,0,0,40,10,23,1,11,5,2,0,2,5,8,0,4,3,11,0,10,22,0,0,40,10,23,0,2,1,1,0,1,1,2,0,1,1,3,0,2,5,0,0,6,2,3,0,8,5,2,0,2,5,6,0,4,3,6,0,7,6,0,0,12,5,13,0,5.5,5.0,2.0,0.0,2.0,5.0,4.0,0.0,4.0,3.0,3.67,0.0,5.0,4.4,0.0,0.0,6.67,5.0,7.67,0.0,8.25,5.5,0.0,23.1,7.8,4.5,0.0,22.1,1.55,1.0,0.0,3.200000000000003,4.2,4.5,0.0,8.400000000000006,3.1455,3.835,0.0,5.617000000000002
rzsm>0.95_pr>80,ssp245,2038,3,3,7,3,8,16,8,12,15,12,12,4,19,10,15,5,14,12,11,19,3,3,7,2,8,16,8,11,15,12,9,3,19,10,15,5,14,12,11,19,1,1,1,1,1,1,2,3,3,3,3,1,3,2,4,1,5,2,2,3,3,3,7,2,8,16,5,6,7,6,5,3,10,5,5,5,5,8,7,11,3.0,3.0,7.0,2.0,8.0,16.0,4.0,3.67,5.0,4.0,3.0,3.0,6.33,5.0,3.75,5.0,2.8,6.0,5.5,6.33,10.4,11.5,3.0,16.300000000000004,10.1,10.5,3.0,16.300000000000004,2.15,2.0,1.0,3.1000000000000014,6.35,5.5,3.0,10.100000000000001,5.119,4.5,2.98,7.100000000000001
rzsm>0.95_pr>80,ssp245,2039,17,17,7,3,4,2,13,13,3,4,2,10,4,18,7,9,50,1,18,6,17,17,7,3,4,2,13,13,3,4,2,10,4,18,6,9,49,0,18,5,3,2,1,1,2,1,3,2,1,1,1,3,1,4,1,2,7,0,2,2,7,11,7,3,2,2,7,7,3,4,2,6,4,10,6,5,16,0,14,3,5.67,8.5,7.0,3.0,2.0,2.0,4.33,6.5,3.0,4.0,2.0,3.33,4.0,4.5,6.0,4.5,7.0,0.0,9.0,2.5,10.4,7.0,2.0,18.0,10.2,6.5,2.0,18.0,2.0,2.0,1.0,3.1000000000000014,5.95,5.5,2.0,11.300000000000004,4.4415,4.165,2.0,7.150000000000002
rzsm>0.95_pr>80,ssp245,2040,1,1,4,0,6,0,35,3,13,5,16,0,7,13,8,3,19,13,30,12,0,0,3,0,6,0,35,3,13,5,14,0,6,13,8,3,19,13,30,11,0,0,1,0,2,0,6,1,2,1,2,0,2,3,2,1,3,3,4,3,0,0,3,0,3,0,10,3,8,5,8,0,4,5,5,3,11,9,18,5,0.0,0.0,3.0,0.0,3.0,0.0,5.83,3.0,6.5,5.0,7.0,0.0,3.0,4.33,4.0,3.0,6.33,4.33,7.5,3.67,9.45,6.5,0.0,20.100000000000016,9.1,6.0,0.0,20.100000000000016,1.8,2.0,0.0,3.1000000000000014,5.0,4.5,0.0,10.100000000000001,3.4745,3.335,0.0,6.550000000000001
rzsm>0.95_pr>80,ssp245,2041,10,5,8,0,1,0,7,5,4,2,7,15,3,13,6,11,23,14,11,3,10,5,8,0,0,0,6,5,4,2,7,15,3,12,6,11,23,14,11,2,3,1,2,0,0,0,1,1,1,1,2,3,1,3,2,3,5,1,2,1,4,5,6,0,0,0,6,5,4,2,4,7,3,7,3,5,12,14,7,2,3.33,5.0,4.0,0.0,0.0,0.0,6.0,5.0,4.0,2.0,3.5,5.0,3.0,4.0,3.0,3.67,4.6,14.0,5.5,2.0,7.4,6.5,0.9000000000000001,14.100000000000001,7.2,6.0,0.0,14.100000000000001,1.65,1.0,0.0,3.0,4.8,4.5,0.0,7.500000000000007,3.88,3.835,0.0,5.550000000000001
rzsm>0.95_pr>80,ssp245,2042,7,6,15,1,0,10,3,19,6,4,1,36,6,17,12,8,9,0,15,0,6,5,15,0,0,9,3,17,6,4,0,36,6,17,11,8,8,0,15,0,1,1,2,0,0,2,1,3,1,2,0,6,1,2,3,2,2,0,2,0,6,5,11,0,0,5,3,8,6,2,0,8,6,13,4,5,5,0,9,0,6.0,5.0,7.5,0.0,0.0,4.5,3.0,5.67,6.0,2.0,0.0,6.0,6.0,8.5,3.67,4.0,4.0,0.0,7.5,0.0,8.75,6.5,0.0,17.200000000000003,8.3,6.0,0.0,17.0,1.55,1.5,0.0,3.0,4.8,5.0,0.0,9.200000000000003,3.967,4.25,0.0,7.5
rzsm>0.95_pr>80,ssp245,2043,10,11,3,0,9,11,4,0,6,8,3,0,10,14,1,0,17,11,23,2,9,11,3,0,9,11,3,0,6,8,2,0,9,14,0,0,17,9,22,2,3,2,1,0,2,3,1,0,1,2,1,0,3,4,0,0,2,3,2,1,3,8,3,0,7,5,3,0,6,4,2,0,5,4,0,0,11,4,20,2,3.0,5.5,3.0,0.0,4.5,3.67,3.0,0.0,6.0,4.0,2.0,0.0,3.0,3.5,0.0,0.0,8.5,3.0,11.0,2.0,7.15,7.0,0.0,14.300000000000004,6.75,7.0,0.0,14.300000000000004,1.55,1.5,0.0,3.0,4.35,3.5,0.0,8.300000000000004,3.2835,3.0,0.0,6.2500000000000036
rzsm>0.95_pr>80,ssp245,2044,2,3,5,0,0,0,8,12,10,9,4,3,0,15,8,6,21,10,20,6,2,2,5,0,0,0,8,12,10,9,3,2,0,13,7,4,21,10,18,3,1,1,1,0,0,0,2,3,2,2,1,1,0,3,1,1,4,2,3,1,2,2,5,0,0,0,5,6,7,6,3,2,0,8,7,4,11,6,10,3,2.0,2.0,5.0,0.0,0.0,0.0,4.0,4.0,5.0,4.5,3.0,2.0,0.0,4.33,7.0,4.0,5.25,5.0,6.0,3.0,7.1,6.0,0.0,15.500000000000007,6.45,4.5,0.0,13.500000000000007,1.45,1.0,0.0,3.0,4.35,4.5,0.0,8.200000000000003,3.304,4.0,0.0,5.325000000000001
rzsm>0.95_pr>80,ssp245,2045,2,0,10,0,8,0,15,1,8,6,11,14,8,7,27,11,16,0,7,19,2,0,9,0,8,0,14,0,8,6,11,14,7,7,24,11,14,0,7,18,1,0,2,0,2,0,3,0,3,1,2,3,2,2,5,2,3,0,2,3,2,0,7,0,6,0,6,0,3,6,6,6,5,5,9,6,7,0,4,8,2.0,0.0,4.5,0.0,4.0,0.0,4.67,0.0,2.67,6.0,5.5,4.67,3.5,3.5,4.8,5.5,4.67,0.0,3.5,6.0,8.5,8.0,0.0,16.300000000000004,8.0,7.5,0.0,14.400000000000006,1.8,2.0,0.0,3.0,4.3,5.5,0.0,7.100000000000001,3.2739999999999996,3.75,0.0,5.550000000000001
rzsm>0.95_pr>80,ssp245,2046,13,6,23,4,0,2,3,5,3,0,10,20,3,27,13,2,9,7,13,6,12,6,22,4,0,2,3,5,3,0,7,20,0,27,13,2,9,7,13,6,1,2,6,1,0,1,1,1,1,0,2,5,0,5,3,1,1,2,3,1,12,4,5,4,0,2,3,5,3,0,5,7,0,11,5,2,9,5,5,6,12.0,3.0,3.67,4.0,0.0,2.0,3.0,5.0,3.0,0.0,3.5,4.0,0.0,5.4,4.33,2.0,9.0,3.5,4.33,6.0,8.45,6.0,1.8000000000000003,20.300000000000004,8.05,6.0,0.0,20.200000000000003,1.85,1.0,0.0,5.0,4.65,5.0,0.0,9.200000000000003,3.8865000000000003,3.585,0.0,6.300000000000004
rzsm>0.95_pr>80,ssp245,2047,26,0,12,0,33,8,10,0,3,4,4,28,7,18,0,5,37,0,20,11,26,0,12,0,33,8,9,0,2,4,4,27,7,18,0,5,37,0,19,11,3,0,2,0,5,2,3,0,1,1,1,7,1,4,0,2,6,0,1,2,17,0,8,0,9,4,4,0,2,4,4,7,7,9,0,3,15,0,19,8,8.67,0.0,6.0,0.0,6.6,4.0,3.0,0.0,2.0,4.0,4.0,3.86,7.0,4.5,0.0,2.5,6.17,0.0,19.0,5.5,11.3,7.5,0.0,28.500000000000007,11.1,7.5,0.0,27.60000000000001,2.05,1.5,0.0,5.100000000000001,6.0,4.0,0.0,15.200000000000003,4.34,4.0,0.0,7.1670000000000025
rzsm>0.95_pr>80,ssp245,2048,15,0,7,0,5,6,7,0,15,0,15,5,6,7,12,15,8,18,6,6,13,0,7,0,5,6,6,0,14,0,14,3,6,7,7,13,5,18,6,6,2,0,2,0,1,1,2,0,3,0,4,1,1,1,2,2,1,3,1,2,9,0,5,0,5,6,3,0,6,0,5,3,6,7,4,7,5,7,6,4,6.5,0.0,3.5,0.0,5.0,6.0,3.0,0.0,4.67,0.0,3.5,3.0,6.0,7.0,3.5,6.5,5.0,6.0,6.0,3.0,7.65,6.5,0.0,15.0,6.8,6.0,0.0,14.0,1.45,1.0,0.0,3.0,4.4,5.0,0.0,7.0,3.9085,4.085,0.0,6.5
rzsm>0.95_pr>80,ssp245,2049,17,17,7,0,3,4,7,6,7,6,13,14,0,11,1,0,37,0,19,23,16,17,7,0,0,4,7,6,7,5,12,13,0,11,0,0,37,0,19,23,4,3,3,0,0,1,2,2,1,1,3,2,0,3,0,0,7,0,3,4,5,10,3,0,0,4,4,3,7,5,5,8,0,5,0,0,12,0,10,9,4.0,5.67,2.33,0.0,0.0,4.0,3.5,3.0,7.0,5.0,4.0,6.5,0.0,3.67,0.0,0.0,5.29,0.0,6.33,5.75,9.6,7.0,0.0,19.400000000000006,9.2,7.0,0.0,19.400000000000006,1.95,2.0,0.0,4.0,4.5,4.5,0.0,10.0,3.3019999999999996,3.835,0.0,6.347
rzsm>0.95_pr>80,ssp245,2050,14,6,15,2,15,0,0,0,3,5,0,16,3,17,25,3,19,0,13,8,14,6,15,2,14,0,0,0,3,5,0,16,3,17,24,2,17,0,13,8,3,2,2,1,3,0,0,0,1,2,0,3,1,4,4,1,5,0,3,1,9,4,8,2,5,0,0,0,3,3,0,9,3,7,6,2,6,0,5,8,4.67,3.0,7.5,2.0,4.67,0.0,0.0,0.0,3.0,2.5,0.0,5.33,3.0,4.25,6.0,2.0,3.4,0.0,4.33,8.0,8.2,5.5,0.0,17.200000000000003,7.95,5.5,0.0,17.0,1.8,1.5,0.0,4.0,4.0,3.5,0.0,8.100000000000001,3.1825,3.0,0.0,6.150000000000002
rzsm>0.95_pr>80,ssp245,2051,8,5,5,0,6,8,4,9,0,12,0,3,25,0,23,0,22,20,15,5,8,5,5,0,6,8,4,8,0,12,0,2,25,0,22,0,20,20,14,4,2,2,1,0,2,4,2,1,0,1,0,1,5,0,4,0,4,4,3,2,6,3,5,0,3,2,2,8,0,12,0,2,8,0,11,0,7,6,8,2,4.0,2.5,5.0,0.0,3.0,2.0,2.0,8.0,0.0,12.0,0.0,2.0,5.0,0.0,5.5,0.0,5.0,5.0,4.67,2.0,8.5,5.5,0.0,22.1,8.15,5.5,0.0,20.200000000000003,1.9,2.0,0.0,4.0,4.25,3.0,0.0,8.300000000000004,3.3835,2.75,0.0,5.7500000000000036
rzsm>0.95_pr>80,ssp245,2052,3,6,17,0,2,18,19,7,0,0,0,46,24,22,13,10,40,15,40,11,3,4,17,0,2,18,19,6,0,0,0,45,24,22,12,9,38,15,40,11,1,1,4,0,1,4,5,1,0,0,0,5,2,6,3,3,4,2,2,1,3,4,5,0,2,12,5,6,0,0,0,21,20,6,6,4,20,10,34,11,3.0,4.0,4.25,0.0,2.0,4.5,3.8,6.0,0.0,0.0,0.0,9.0,12.0,3.67,4.0,3.0,9.5,7.5,20.0,11.0,14.65,12.0,0.0,40.0,14.25,11.5,0.0,38.2,2.25,2.0,0.0,5.0,8.45,5.5,0.0,20.1,5.361,4.0,0.0,11.100000000000001
rzsm>0.95_pr>80,ssp245,2053,22,15,9,0,6,12,4,0,9,14,6,31,9,23,19,15,9,11,27,9,22,14,9,0,6,12,3,0,9,13,5,30,9,21,19,14,8,11,27,8,3,4,3,0,1,3,1,0,2,3,1,5,3,5,3,2,1,3,2,2,14,6,5,0,6,5,3,0,5,7,5,17,4,7,9,12,8,6,22,5,7.33,3.5,3.0,0.0,6.0,4.0,3.0,0.0,4.5,4.33,5.0,6.0,3.0,4.2,6.33,7.0,8.0,3.67,13.5,4.0,12.5,10.0,3.6000000000000005,23.400000000000006,12.0,10.0,2.7,22.500000000000007,2.35,2.5,0.9000000000000001,4.100000000000001,7.3,6.0,2.7,14.300000000000004,4.818,4.265000000000001,2.7,7.397000000000001
rzsm>0.95_pr>80,ssp245,2054,17,0,4,0,0,7,17,11,10,0,0,5,9,32,8,11,25,8,31,13,15,0,3,0,0,5,17,11,10,0,0,4,8,32,8,10,25,7,31,13,4,0,1,0,0,1,2,2,2,0,0,1,2,7,2,3,5,2,3,3,5,0,3,0,0,5,15,6,5,0,0,4,5,11,6,6,12,4,18,6,3.75,0.0,3.0,0.0,0.0,5.0,8.5,5.5,5.0,0.0,0.0,4.0,4.0,4.57,4.0,3.33,5.0,3.5,10.33,4.33,10.4,8.5,0.0,25.60000000000001,9.95,8.0,0.0,25.60000000000001,2.0,2.0,0.0,4.100000000000001,5.55,5.0,0.0,12.300000000000004,3.6905,4.0,0.0,5.800000000000004
rzsm>0.95_pr>80,ssp245,2055,16,23,5,0,3,27,12,2,15,1,0,6,2,0,26,2,16,22,10,10,16,22,5,0,2,27,11,2,13,0,0,6,2,0,26,0,15,22,10,10,3,3,1,0,1,5,2,1,3,0,0,1,1,0,5,0,4,2,1,2,9,11,5,0,2,11,7,2,5,0,0,6,2,0,7,0,5,14,10,6,5.33,7.33,5.0,0.0,2.0,5.4,5.5,2.0,4.33,0.0,0.0,6.0,2.0,0.0,5.2,0.0,3.75,11.0,10.0,5.0,9.9,8.0,0.0,23.300000000000004,9.45,8.0,0.0,22.400000000000006,1.75,1.0,0.0,4.100000000000001,5.1,5.0,0.0,11.0,3.992,4.665,0.0,7.597000000000004
rzsm>0.95_pr>80,ssp245,2056,14,0,5,0,1,6,5,0,6,4,8,3,7,7,9,2,0,4,14,14,13,0,5,0,0,6,4,0,6,3,7,3,7,6,9,2,0,4,14,14,1,0,1,0,0,1,1,0,1,1,2,1,1,2,2,1,0,2,4,3,13,0,5,0,0,6,4,0,6,3,4,3,7,3,5,2,0,2,4,6,13.0,0.0,5.0,0.0,0.0,6.0,4.0,0.0,6.0,3.0,3.5,3.0,7.0,3.0,4.5,2.0,0.0,2.0,3.5,4.67,5.45,5.0,0.0,14.0,5.15,4.5,0.0,13.100000000000001,1.2,1.0,0.0,2.1000000000000014,3.65,3.5,0.0,6.100000000000001,3.5085,3.25,0.0,6.100000000000001
rzsm>0.95_pr>80,ssp245,2057,35,6,15,7,2,16,4,0,0,0,13,6,7,12,10,5,32,7,25,1,32,5,15,7,2,15,2,0,0,0,13,4,6,12,10,5,32,6,25,0,6,1,3,2,1,3,1,0,0,0,4,1,1,3,2,1,4,2,3,0,8,5,7,5,2,6,2,0,0,0,5,4,6,6,6,5,20,4,10,0,5.33,5.0,5.0,3.5,2.0,5.0,2.0,0.0,0.0,0.0,3.25,4.0,6.0,4.0,5.0,5.0,8.0,3.0,8.33,0.0,10.15,7.0,0.0,25.70000000000001,9.55,6.0,0.0,25.70000000000001,1.9,1.5,0.0,4.0,5.05,5.0,0.0,8.200000000000003,3.7205,4.0,0.0,6.200000000000003
rzsm>0.95_pr>80,ssp245,2058,0,9,9,0,2,5,0,7,15,0,2,0,9,4,6,17,2,3,0,13,0,9,9,0,2,5,0,7,15,0,2,0,9,4,6,15,2,3,0,13,0,2,2,0,1,1,0,1,3,0,1,0,2,2,2,4,1,1,0,3,0,6,7,0,2,5,0,7,8,0,2,0,5,2,3,5,2,3,0,5,0.0,4.5,4.5,0.0,2.0,5.0,0.0,7.0,5.0,0.0,2.0,0.0,4.5,2.0,3.0,3.75,2.0,3.0,0.0,4.33,5.15,3.5,0.0,13.200000000000003,5.05,3.5,0.0,13.200000000000003,1.3,1.0,0.0,3.0,3.1,2.5,0.0,7.0,2.629,2.5,0.0,5.0
rzsm>0.95_pr>80,ssp245,2059,19,1,8,5,4,8,15,20,1,6,0,17,4,16,25,4,0,13,13,12,18,0,6,5,4,8,15,19,0,6,0,17,4,15,25,4,0,13,13,10,2,0,1,2,1,3,3,4,0,1,0,5,1,2,3,1,0,3,2,1,15,0,6,3,4,4,7,6,0,6,0,6,4,8,9,4,0,8,7,10,9.0,0.0,6.0,2.5,4.0,2.67,5.0,4.75,0.0,6.0,0.0,3.4,4.0,7.5,8.33,4.0,0.0,4.33,6.5,10.0,9.55,8.0,0.9000000000000001,19.1,9.1,7.0,0.0,18.1,1.75,1.5,0.0,3.1000000000000014,5.35,6.0,0.0,9.100000000000001,4.399,4.165,0.0,8.397
rzsm>0.95_pr>80,ssp245,2060,6,0,3,0,0,4,5,3,9,15,7,10,10,25,2,11,0,11,3,12,6,0,3,0,0,4,5,3,8,15,7,6,10,25,2,11,0,11,3,10,1,0,1,0,0,1,2,1,2,3,2,2,2,4,1,3,0,3,1,2,6,0,3,0,0,4,3,3,4,7,5,4,6,16,2,5,0,5,3,6,6.0,0.0,3.0,0.0,0.0,4.0,2.5,3.0,4.0,5.0,3.5,3.0,5.0,6.25,2.0,3.67,0.0,3.67,3.0,5.0,6.8,5.5,0.0,12.300000000000004,6.45,5.5,0.0,11.400000000000006,1.55,1.5,0.0,3.0,4.1,4.0,0.0,6.100000000000001,3.1295,3.25,0.0,5.100000000000001
rzsm>0.95_pr>80,ssp245,2061,20,21,11,4,3,24,9,3,0,0,12,0,2,7,8,0,10,0,38,18,19,21,10,4,3,24,9,3,0,0,11,0,2,7,6,0,10,0,38,17,6,4,2,1,1,5,2,1,0,0,2,0,1,2,1,0,3,0,5,3,5,11,6,4,3,8,7,3,0,0,6,0,2,5,6,0,5,0,16,8,3.17,5.25,5.0,4.0,3.0,4.8,4.5,3.0,0.0,0.0,5.5,0.0,2.0,3.5,6.0,0.0,3.33,0.0,7.6,5.67,9.5,7.5,0.0,21.300000000000004,9.2,6.5,0.0,21.300000000000004,1.95,1.5,0.0,5.0,4.75,5.0,0.0,8.300000000000004,3.316,3.415,0.0,5.703
rzsm>0.95_pr>80,ssp245,2062,4,6,8,0,4,2,13,3,15,0,7,18,19,14,10,7,22,9,8,37,3,5,8,0,4,2,13,2,15,0,7,18,19,14,9,6,22,9,8,36,1,1,1,0,1,1,3,1,3,0,1,4,4,3,3,1,2,2,1,5,3,5,8,0,4,2,6,2,8,0,7,7,7,6,4,6,13,6,8,13,3.0,5.0,8.0,0.0,4.0,2.0,4.33,2.0,5.0,0.0,7.0,4.5,4.75,4.67,3.0,6.0,11.0,4.5,8.0,7.2,10.3,8.0,1.8000000000000003,19.300000000000004,10.0,8.0,1.8000000000000003,19.300000000000004,1.9,1.0,0.9000000000000001,4.0,5.75,6.0,1.8000000000000003,8.500000000000007,4.6975,4.585,1.8000000000000003,8.0
rzsm>0.95_pr>80,ssp245,2063,15,19,18,0,0,11,13,18,5,0,19,18,24,6,27,9,24,10,13,11,14,19,18,0,0,11,12,18,5,0,19,15,23,6,27,6,23,10,13,11,3,3,3,0,0,1,2,2,1,0,4,5,5,1,4,2,5,3,2,3,6,10,7,0,0,11,10,11,5,0,7,5,7,6,12,4,8,4,7,5,4.67,6.33,6.0,0.0,0.0,11.0,6.0,9.0,5.0,0.0,4.75,3.0,4.6,6.0,6.75,3.0,4.6,3.33,6.5,3.67,13.0,13.0,0.0,24.0,12.5,12.5,0.0,23.0,2.45,2.5,0.0,5.0,6.25,6.5,0.0,11.0,4.709999999999999,4.71,0.0,6.975000000000003
rzsm>0.95_pr>80,ssp245,2064,26,0,11,0,0,0,21,2,3,0,0,23,7,7,3,1,20,7,21,21,25,0,9,0,0,0,21,0,3,0,0,21,7,5,3,0,19,5,21,20,6,0,2,0,0,0,4,0,1,0,0,5,1,2,1,0,4,2,4,4,7,0,6,0,0,0,8,0,3,0,0,8,7,3,3,0,11,3,10,11,4.17,0.0,4.5,0.0,0.0,0.0,5.25,0.0,3.0,0.0,0.0,4.2,7.0,2.5,3.0,0.0,4.75,2.5,5.25,5.0,8.65,5.0,0.0,21.200000000000003,7.95,4.0,0.0,21.0,1.8,1.0,0.0,4.100000000000001,4.0,3.0,0.0,10.100000000000001,2.556,2.75,0.0,5.25
rzsm>0.95_pr>80,ssp245,2065,5,3,0,4,4,28,4,12,16,0,2,13,15,26,20,6,15,15,6,17,5,2,0,4,4,27,2,12,15,0,2,11,15,26,20,6,12,14,6,16,1,1,0,1,1,5,1,2,2,0,1,2,3,5,5,1,4,3,1,4,5,2,0,4,4,11,2,8,8,0,2,7,8,7,6,6,4,7,6,9,5.0,2.0,0.0,4.0,4.0,5.4,2.0,6.0,7.5,0.0,2.0,5.5,5.0,5.2,4.0,6.0,3.0,4.67,6.0,4.0,10.55,9.0,1.8000000000000003,20.60000000000001,9.95,8.5,1.8000000000000003,20.60000000000001,2.15,1.5,0.9000000000000001,5.0,5.3,6.0,1.8000000000000003,8.100000000000001,4.0634999999999994,4.335,1.8000000000000003,6.0
rzsm>0.95_pr>80,ssp245,2066,6,10,5,0,20,8,4,11,3,3,3,10,7,14,6,12,8,8,17,7,6,10,5,0,20,8,4,11,3,2,3,10,7,14,5,10,8,8,17,7,2,3,1,0,4,2,1,3,1,1,1,3,2,3,1,2,3,2,3,1,3,5,5,0,8,6,4,5,3,2,3,5,4,6,5,5,4,6,7,7,3.0,3.33,5.0,0.0,5.0,4.0,4.0,3.67,3.0,2.0,3.0,3.33,3.5,4.67,5.0,5.0,2.67,4.0,5.67,7.0,8.1,7.5,3.0,14.300000000000004,7.9,7.5,2.9000000000000004,14.300000000000004,1.95,2.0,1.0,3.0,4.65,5.0,2.9000000000000004,7.0,3.842,3.835,2.603,5.067000000000001
rzsm>0.95_pr>80,ssp245,2067,16,4,3,0,0,6,0,2,0,18,1,25,19,6,26,16,24,13,5,2,16,3,3,0,0,6,0,2,0,18,0,25,19,5,26,15,24,13,5,2,2,1,1,0,0,1,0,1,0,3,0,5,5,1,4,5,5,3,1,1,8,3,3,0,0,6,0,2,0,10,0,14,7,5,12,6,13,5,5,2,8.0,3.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,5.0,3.8,5.0,6.5,3.0,4.8,4.33,5.0,2.0,9.3,5.5,0.0,24.1,9.1,5.0,0.0,24.1,1.95,1.0,0.0,5.0,5.05,5.0,0.0,12.100000000000001,3.3714999999999997,3.4,0.0,6.050000000000001
